agency,service_name,route_name,train_number,direction,station_id,station_name,station_sequence,arrival_time,departure_time,service_start_date,service_end_date,service_dates,service_days,timetable_effective_date,timetable_last_updated_date,timetable_revision_date,source_original_filename,source_pdf,source_page,raw_notes
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1574,From Grand Central,BTH,Bethel,10,20:45,20:45,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1574,From Grand Central,DAN,Danbury,11,20:55,20:55,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1594,From Grand Central,GCT,Grand Central,1,23:28,23:28,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1594,From Grand Central,STM,Stamford,2,,12:16,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1594,From Grand Central,SONO,South Norwalk,3,12:31,,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1594,From Grand Central,SONO,South Norwalk,4,,12:35,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1594,From Grand Central,MRT7,Merritt 7,5,12:45,12:45,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1594,From Grand Central,WILTON,Wilton,6,12:51,12:51,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1594,From Grand Central,CND,Cannondale,7,12:55,12:55,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1594,From Grand Central,BVL,Branchville,8,13:01,13:01,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1594,From Grand Central,RDG,Redding,9,13:09,13:09,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1594,From Grand Central,BTH,Bethel,10,13:16,13:16,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1594,From Grand Central,DAN,Danbury,11,13:29,13:29,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1811,To Grand Central,DAN,Danbury,1,05:28,05:28,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,Metro-North
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1811,To Grand Central,BTH,Bethel,2,05:34,05:34,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1811,To Grand Central,RDG,Redding,3,05:42,05:42,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1811,To Grand Central,BVL,Branchville,4,05:51,05:51,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1811,To Grand Central,CND,Cannondale,5,05:58,05:58,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1811,To Grand Central,WILTON,Wilton,6,06:02,06:02,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1811,To Grand Central,MRT7,Merritt 7,7,06:08,06:08,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1811,To Grand Central,SONO,South Norwalk,8,,06:23,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1811,To Grand Central,GCT,Grand Central,9,07:32,07:32,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1819,To Grand Central,DAN,Danbury,1,06:12,06:12,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1819,To Grand Central,BTH,Bethel,2,06:18,06:18,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1819,To Grand Central,RDG,Redding,3,06:26,06:26,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1819,To Grand Central,BVL,Branchville,4,06:35,06:35,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1819,To Grand Central,CND,Cannondale,5,06:41,06:41,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1819,To Grand Central,WILTON,Wilton,6,06:45,06:45,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1819,To Grand Central,MRT7,Merritt 7,7,06:52,06:52,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1819,To Grand Central,SONO,South Norwalk,8,,07:04,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1819,To Grand Central,STM,Stamford,9,07:16,,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1819,To Grand Central,GCT,Grand Central,10,08:08,08:08,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1831,To Grand Central,DAN,Danbury,1,06:50,06:50,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1831,To Grand Central,BTH,Bethel,2,06:56,06:56,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1831,To Grand Central,RDG,Redding,3,07:04,07:04,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1831,To Grand Central,BVL,Branchville,4,07:13,07:13,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1831,To Grand Central,CND,Cannondale,5,07:20,07:20,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1831,To Grand Central,WILTON,Wilton,6,07:24,07:24,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1831,To Grand Central,MRT7,Merritt 7,7,07:30,07:30,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1831,To Grand Central,SONO,South Norwalk,8,,07:43,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1831,To Grand Central,STM,Stamford,9,07:55,,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1831,To Grand Central,GCT,Grand Central,10,08:49,08:49,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1837,To Grand Central,DAN,Danbury,1,07:28,07:28,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1837,To Grand Central,BTH,Bethel,2,07:33,07:33,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1837,To Grand Central,RDG,Redding,3,07:41,07:41,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1837,To Grand Central,BVL,Branchville,4,07:49,07:49,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1837,To Grand Central,CND,Cannondale,5,07:55,07:55,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1837,To Grand Central,WILTON,Wilton,6,07:59,07:59,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1837,To Grand Central,MRT7,Merritt 7,7,08:04,08:04,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1837,To Grand Central,SONO,South Norwalk,8,08:21,,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1837,To Grand Central,SONO,South Norwalk,9,,08:28,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1837,To Grand Central,SONO,South Norwalk,10,,08:33,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1837,To Grand Central,STM,Stamford,11,,08:45,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1837,To Grand Central,STM,Stamford,12,,08:49,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1837,To Grand Central,GCT,Grand Central,13,09:38,09:38,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1837,To Grand Central,GCT,Grand Central,14,09:43,09:43,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1841,To Grand Central,DAN,Danbury,1,07:51,07:51,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1841,To Grand Central,BTH,Bethel,2,07:57,07:57,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1841,To Grand Central,RDG,Redding,3,08:05,08:05,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1841,To Grand Central,BVL,Branchville,4,08:14,08:14,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1841,To Grand Central,CND,Cannondale,5,08:21,08:21,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1841,To Grand Central,WILTON,Wilton,6,08:25,08:25,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1841,To Grand Central,MRT7,Merritt 7,7,08:31,08:31,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1841,To Grand Central,SONO,South Norwalk,8,,08:45,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1841,To Grand Central,STM,Stamford,9,09:03,,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1841,To Grand Central,GCT,Grand Central,10,09:55,09:55,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1848,From Grand Central,GCT,Grand Central,1,17:07,17:07,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1848,From Grand Central,SONO,South Norwalk,2,,18:14,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1848,From Grand Central,MRT7,Merritt 7,3,18:25,18:25,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1848,From Grand Central,WILTON,Wilton,4,18:32,18:32,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1848,From Grand Central,CND,Cannondale,5,18:35,18:35,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1848,From Grand Central,BVL,Branchville,6,18:42,18:42,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1848,From Grand Central,RDG,Redding,7,18:50,18:50,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1848,From Grand Central,BTH,Bethel,8,18:58,18:58,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1848,From Grand Central,DAN,Danbury,9,19:14,19:14,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,From Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1849,To Grand Central,DAN,Danbury,1,09:03,09:03,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1849,To Grand Central,BTH,Bethel,2,09:08,09:08,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1849,To Grand Central,RDG,Redding,3,09:16,09:16,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1849,To Grand Central,BVL,Branchville,4,09:24,09:24,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1849,To Grand Central,CND,Cannondale,5,09:29,09:29,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1849,To Grand Central,WILTON,Wilton,6,09:34,09:34,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1849,To Grand Central,MRT7,Merritt 7,7,09:41,09:41,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1849,To Grand Central,SONO,South Norwalk,8,,09:56,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1849,To Grand Central,STM,Stamford,9,10:12,,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1849,To Grand Central,STM,Stamford,10,,10:28,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1849,To Grand Central,GCT,Grand Central,11,11:23,11:23,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1855,To Grand Central,DAN,Danbury,1,10:30,10:30,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1855,To Grand Central,BTH,Bethel,2,10:35,10:35,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
Metro-North,Danbury Branch,New Haven Line - Danbury Branch,1855,To Grand Central,RDG,Redding,3,10:43,10:43,2026-03-29,,,weekday,2026-03-29,2026-03-16,,03-29-26_NHL-DB-Sched_v2.pdf,metro_north_danbury_branch_effective_2026-03-29_updated_2026-03-16.pdf,2,To Grand Central
