route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
5,246130324613176,246130324613176+2316107+0,South Norwalk,6861,1,,10,1,0
5,246130324613176,246130324613176+2316113+0,Danbury,6862,0,,21,1,0
5,246130324613176,246130324613176+2316131+0,South Norwalk,6873,1,,10,1,0
1,246130324613176,246130324613176+2317243+0,Grand Central,8700,1,,1,1,0
1,246130324613176,246130324613176+2317270+0,Croton-Harmon,8705,0,,12,1,0
1,246130324613176,246130324613176+2317281+0,Croton-Harmon,8707,0,,12,1,0
1,246130324613176,246130324613176+2317309+0,Grand Central,8712,1,,1,1,0
1,246130324613176,246130324613176+2317334+0,Croton-Harmon,8717,0,,12,1,0
1,246130324613176,246130324613176+2317349+0,Croton-Harmon,8719,0,,12,1,0
1,246130324613176,246130324613176+2317357+0,Grand Central,8720,1,,1,1,0
1,246130324613176,246130324613176+2317364+0,Croton-Harmon,8721,0,,12,1,0
1,246130324613176,246130324613176+2317395+0,Croton-Harmon,8725,0,,12,1,0
1,246130324613176,246130324613176+2317405+0,Grand Central,8726,1,,1,1,0
1,246130324613176,246130324613176+2317440+0,Grand Central,8730,1,,1,0,0
1,246130324613176,246130324613176+2317448+0,Croton-Harmon,8731,0,,12,1,0
1,246130324613176,246130324613176+2317465+0,Croton-Harmon,8733,0,,12,1,0
1,246130324613176,246130324613176+2317475+0,Grand Central,8734,1,,1,0,0
1,246130324613176,246130324613176+2317498+0,Croton-Harmon,8737,0,,12,1,0
1,246130324613176,246130324613176+2317518+0,Croton-Harmon,8739,0,,12,1,0
1,246130324613176,246130324613176+2317629+0,Grand Central,8750,1,,1,1,0
1,246130324613176,246130324613176+2317765+0,Croton-Harmon,8767,0,,12,1,0
1,246130324613176,246130324613176+2317773+0,Grand Central,8768,1,,1,1,0
1,246130324613176,246130324613176+2317806+0,Grand Central,8772,1,,1,1,0
1,246130324613176,246130324613176+2317814+0,Grand Central,8776,1,,1,1,0
1,246130324613176,246130324613176+2317868+0,Poughkeepsie,8801,0,,12,1,0
1,246130324613176,246130324613176+2317876+0,Grand Central,8802,1,,1,1,0
1,246130324613176,246130324613176+2317885+0,Poughkeepsie,8805,0,,12,1,0
1,246130324613176,246130324613176+2317893+0,Poughkeepsie,8807,0,,12,1,0
1,246130324613176,246130324613176+2317902+0,Grand Central,8808,1,,1,1,0
1,246130324613176,246130324613176+2317918+0,Poughkeepsie,8811,0,,12,1,0
1,246130324613176,246130324613176+2317926+0,Grand Central,8812,1,,1,1,0
1,246130324613176,246130324613176+2317935+0,Poughkeepsie,8815,0,,12,1,0
1,246130324613176,246130324613176+2317944+0,Grand Central,8816,1,,1,1,0
1,246130324613176,246130324613176+2317954+0,Poughkeepsie,8819,0,,12,0,0
1,246130324613176,246130324613176+2317972+0,Grand Central,8820,1,,1,1,0
1,246130324613176,246130324613176+2317978+0,Grand Central,8822,1,,1,1,0
1,246130324613176,246130324613176+2317985+0,Poughkeepsie,8823,0,,12,1,0
1,246130324613176,246130324613176+2317994+0,Grand Central,8824,1,,1,1,0
1,246130324613176,246130324613176+2318003+0,Grand Central,8826,1,,1,1,0
1,246130324613176,246130324613176+2318023+0,Grand Central,8828,1,,1,1,0
1,246130324613176,246130324613176+2318040+0,Poughkeepsie,8831,0,,12,1,0
1,246130324613176,246130324613176+2318050+0,Grand Central,8832,1,,1,1,0
1,246130324613176,246130324613176+2318060+0,Poughkeepsie,8835,0,,12,1,0
1,246130324613176,246130324613176+2318080+0,Poughkeepsie,8839,0,,12,0,0
1,246130324613176,246130324613176+2318089+0,Grand Central,8840,1,,1,0,0
1,246130324613176,246130324613176+2318105+0,Poughkeepsie,8843,0,,12,0,0
1,246130324613176,246130324613176+2318125+0,Poughkeepsie,8845,0,,12,1,0
1,246130324613176,246130324613176+2318145+0,Poughkeepsie,8847,0,,12,1,0
1,246130324613176,246130324613176+2318165+0,Poughkeepsie,8849,0,,12,1,0
1,246130324613176,246130324613176+2318174+0,Poughkeepsie,8851,0,,12,1,0
2,246130324613176,246130324613176+2318417+0,Grand Central,9308,1,,3,1,0
2,246130324613176,246130324613176+2318421+0,Crestwood,9309,0,,14,1,0
2,246130324613176,246130324613176+2318429+0,Grand Central,9316,1,,3,1,0
2,246130324613176,246130324613176+2318450+0,Crestwood,9321,0,,14,1,0
2,246130324613176,246130324613176+2318459+0,Grand Central,9324,1,,3,1,0
2,246130324613176,246130324613176+2318482+0,Crestwood,9329,0,,14,1,0
2,246130324613176,246130324613176+2318501+0,Crestwood,9333,0,,14,1,0
2,246130324613176,246130324613176+2318644+0,Grand Central,9502,1,,3,1,0
2,246130324613176,246130324613176+2318667+0,Grand Central,9510,1,,3,1,0
2,246130324613176,246130324613176+2318703+0,North White Plains,9519,0,,14,1,0
2,246130324613176,246130324613176+2318750+0,Grand Central,9530,1,,3,1,0
2,246130324613176,246130324613176+2318766+0,Grand Central,9534,1,,3,1,0
2,246130324613176,246130324613176+2318783+0,Grand Central,9538,1,,3,1,0
2,246130324613176,246130324613176+2318806+0,North White Plains,9543,0,,14,1,0
2,246130324613176,246130324613176+2318825+0,North White Plains,9547,0,,14,1,0
2,246130324613176,246130324613176+2318894+0,Grand Central,9566,1,,3,1,0
2,246130324613176,246130324613176+2318936+0,North White Plains,9575,0,,14,1,0
2,246130324613176,246130324613176+2318969+0,Grand Central,9602,1,,3,1,0
2,246130324613176,246130324613176+2319004+0,Southeast,9611,0,,14,1,0
2,246130324613176,246130324613176+2319012+0,Grand Central,9614,1,,3,1,0
2,246130324613176,246130324613176+2319055+0,Grand Central,9622,1,,3,1,0
2,246130324613176,246130324613176+2319077+0,Grand Central,9626,1,,3,1,0
2,246130324613176,246130324613176+2319105+0,Southeast,9631,0,,14,1,0
2,246130324613176,246130324613176+2319114+0,Grand Central,9634,1,,3,1,0
2,246130324613176,246130324613176+2319155+0,Southeast,9643,0,,14,1,0
2,246130324613176,246130324613176+2319165+0,Southeast,9645,0,,14,1,0
2,246130324613176,246130324613176+2319179+0,Southeast,9647,0,,14,1,0
2,246130324613176,246130324613176+2319235+0,Southeast,9657,0,,14,1,0
2,246130324613176,246130324613176+2319278+0,Southeast,9667,0,,14,1,0
2,246130324613176,246130324613176+2319303+0,Grand Central,9674,1,,3,1,0
2,246130324613176,246130324613176+2319385+0,Wassaic,9915,0,,14,1,0
2,246130324613176,246130324613176+2319403+0,Wassaic,9923,0,,14,1,0
2,246130324613176,246130324613176+2319417+0,Wassaic,9931,0,,14,1,0
2,246130324613176,246130324613176+2319425+0,Southeast,9934,1,,3,1,0
2,246130324613176,246130324613176+2319433+0,Wassaic,9939,0,,14,1,0
2,246130324613176,246130324613176+2319441+0,Southeast,9942,1,,3,1,0
2,246130324613176,246130324613176+2319449+0,Wassaic,9947,0,,14,1,0
2,246130324613176,246130324613176+2319462+0,Southeast,9950,1,,3,1,0
2,246130324613176,246130324613176+2319470+0,Wassaic,9955,0,,14,1,0
2,246130324613176,246130324613176+2319478+0,Southeast,9958,1,,3,1,0
2,246130324613176,246130324613176+2319491+0,Southeast,9966,1,,3,1,0
2,246130324613176,246130324613176+2319499+0,Southeast,9974,1,,3,1,0
3,246130324613176,246130324613176+2320722+0,Grand Central,6323,1,,5,1,0
1,246130324613176,246130324613176+2320755+0,Croton-Harmon,8711,0,,12,1,0
1,246130324613176,246130324613176+2320764+0,Croton-Harmon,8715,0,,12,1,0
1,246130324613176,246130324613176+2320773+0,Grand Central,8718,1,,1,1,0
1,246130324613176,246130324613176+2320782+0,Grand Central,8722,1,,1,1,0
1,246130324613176,246130324613176+2320790+0,Croton-Harmon,8723,0,,12,1,0
1,246130324613176,246130324613176+2320806+0,Croton-Harmon,8727,0,,12,1,0
1,246130324613176,246130324613176+2320834+0,Grand Central,8736,1,,1,1,0
1,246130324613176,246130324613176+2320842+0,Grand Central,8740,1,,1,1,0
1,246130324613176,246130324613176+2320873+0,Croton-Harmon,8743,0,,12,1,0
1,246130324613176,246130324613176+2320888+0,Grand Central,8746,1,,1,1,0
1,246130324613176,246130324613176+2320898+0,Croton-Harmon,8747,0,,12,1,0
1,246130324613176,246130324613176+2320959+0,Croton-Harmon,8771,0,,12,1,0
1,246130324613176,246130324613176+2320967+0,Poughkeepsie,8827,0,,12,1,0
1,246130324613176,246130324613176+2320978+0,Grand Central,8836,1,,1,1,0
2,246130324613176,246130324613176+2320995+0,Crestwood,9345,0,,14,1,0
2,246130324613176,246130324613176+2321004+0,Grand Central,9348,1,,3,1,0
2,246130324613176,246130324613176+2321044+0,Grand Central,9518,1,,3,1,0
2,246130324613176,246130324613176+2321054+0,Grand Central,9522,1,,3,1,0
2,246130324613176,246130324613176+2321063+0,North White Plains,9527,0,,14,1,0
2,246130324613176,246130324613176+2321080+0,Grand Central,9546,1,,3,1,0
2,246130324613176,246130324613176+2321088+0,North White Plains,9555,0,,14,1,0
2,246130324613176,246130324613176+2321106+0,North White Plains,9567,0,,14,1,0
2,246130324613176,246130324613176+2321124+0,Grand Central,9606,1,,3,1,0
2,246130324613176,246130324613176+2321140+0,Grand Central,9616,1,,3,1,0
2,246130324613176,246130324613176+2321163+0,Grand Central,9638,1,,3,1,0
2,246130324613176,246130324613176+2321179+0,Southeast,9653,0,,14,1,0
2,246130324613176,246130324613176+2321196+0,Southeast,9655,0,,14,1,0
2,246130324613176,246130324613176+2321259+0,North White Plains,9559,0,,14,1,0
3,246130424613047,246130424613047+2312478+0,New Haven,3006,0,,16,0,0
3,246130424613047,246130424613047+2312482+0,Bridgeport,3007,1,,5,0,0
3,246130424613047,246130424613047+2312484+0,New Haven,3014,0,,16,0,0
3,246130424613047,246130424613047+2312486+0,Bridgeport,3015,1,,5,0,0
3,246130424613047,246130424613047+2312491+0,New Haven,3018,0,,16,0,0
3,246130424613047,246130424613047+2312495+0,Bridgeport,3019,1,,5,0,0
3,246130424613047,246130424613047+2312497+0,New Haven,3026,0,,16,0,0
3,246130424613047,246130424613047+2312499+0,Bridgeport,3027,1,,5,0,0
3,246130424613047,246130424613047+2312504+0,New Haven,3030,0,,16,0,0
3,246130424613047,246130424613047+2312506+0,Bridgeport,3031,1,,5,0,0
3,246130424613047,246130424613047+2312509+0,New Haven,3038,0,,16,0,0
3,246130424613047,246130424613047+2312511+0,Bridgeport,3039,1,,5,0,0
3,246130424613047,246130424613047+2312522+0,New Haven,3042,0,,16,0,0
3,246130424613047,246130424613047+2312524+0,Bridgeport,3043,1,,5,0,0
3,246130424613047,246130424613047+2312526+0,New Haven,3050,0,,16,0,0
3,246130424613047,246130424613047+2312528+0,Bridgeport,3051,1,,5,0,0
3,246130424613047,246130424613047+2312631+0,Grand Central,3407,1,,5,0,0
3,246130424613047,246130424613047+2312635+0,Grand Central,3409,1,,5,0,0
3,246130424613047,246130424613047+2312639+0,Grand Central,3413,1,,5,0,0
3,246130424613047,246130424613047+2312644+0,Grand Central,3415,1,,5,0,0
3,246130424613047,246130424613047+2312659+0,New Haven,3436,0,,16,0,0
3,246130424613047,246130424613047+2312664+0,Grand Central,3437,1,,5,0,0
3,246130424613047,246130424613047+2312668+0,New Haven,3438,0,,16,0,0
3,246130424613047,246130424613047+2312671+0,Grand Central,3439,1,,5,0,0
3,246130424613047,246130424613047+2312674+0,New Haven,3440,0,,16,0,0
3,246130424613047,246130424613047+2312679+0,New Haven,3442,0,,16,0,0
3,246130424613047,246130424613047+2312698+0,New Haven,3502,0,,16,0,0
3,246130424613047,246130424613047+2312703+0,Grand Central,3503,1,,5,0,0
3,246130424613047,246130424613047+2312707+0,New Haven,3504,0,,16,0,0
3,246130424613047,246130424613047+2312710+0,Grand Central,3505,1,,5,0,0
3,246130424613047,246130424613047+2312728+0,Grand Central,3513,1,,5,0,0
3,246130424613047,246130424613047+2312731+0,New Haven,3514,0,,16,0,0
3,246130424613047,246130424613047+2312735+0,Grand Central,3515,1,,5,0,0
3,246130424613047,246130424613047+2312738+0,New Haven,3516,0,,16,0,0
3,246130424613047,246130424613047+2312743+0,Grand Central,3525,1,,5,0,0
3,246130424613047,246130424613047+2312747+0,New Haven,3526,0,,16,0,0
3,246130424613047,246130424613047+2312750+0,Grand Central,3527,1,,5,0,0
3,246130424613047,246130424613047+2312754+0,New Haven,3528,0,,16,0,0
3,246130424613047,246130424613047+2314392+0,Grand Central,6303,1,,5,1,0
3,246130424613047,246130424613047+2314613+0,Stamford,6332,0,,16,1,0
3,246130424613047,246130424613047+2314633+0,Stamford,6334,0,,16,1,0
3,246130424613047,246130424613047+2314724+0,Stamford,6344,0,,16,1,0
3,246130424613047,246130424613047+2314777+0,Stamford,6350,0,,16,1,0
3,246130424613047,246130424613047+2314794+0,Stamford,6352,0,,16,1,0
3,246130424613047,246130424613047+2314832+0,Stamford,6356,0,,16,1,0
3,246130424613047,246130424613047+2315038+0,New Haven,6500,0,,16,1,0
3,246130424613047,246130424613047+2315048+0,New Haven,6502,0,,16,1,0
3,246130424613047,246130424613047+2315067+0,South Norwalk,6504,0,,16,1,0
3,246130424613047,246130424613047+2315083+0,South Norwalk,6506,0,,16,1,0
3,246130424613047,246130424613047+2315095+0,Grand Central,6509,1,,5,0,0
3,246130424613047,246130424613047+2315113+0,South Norwalk,6510,0,,16,1,0
3,246130424613047,246130424613047+2315127+0,Grand Central,6513,1,,5,0,0
3,246130424613047,246130424613047+2315135+0,South Norwalk,6514,0,,16,1,0
3,246130424613047,246130424613047+2315152+0,Grand Central,6517,1,,5,0,0
3,246130424613047,246130424613047+2315162+0,South Norwalk,6518,0,,16,1,0
3,246130424613047,246130424613047+2315189+0,Grand Central,6521,1,,5,0,0
3,246130424613047,246130424613047+2315198+0,South Norwalk,6522,0,,16,1,0
3,246130424613047,246130424613047+2315221+0,Grand Central,6525,1,,5,0,0
3,246130424613047,246130424613047+2315230+0,South Norwalk,6526,0,,16,1,0
3,246130424613047,246130424613047+2315253+0,Grand Central,6529,1,,5,0,0
3,246130424613047,246130424613047+2315270+0,South Norwalk,6530,0,,16,1,0
3,246130424613047,246130424613047+2315295+0,Grand Central,6533,1,,5,0,0
3,246130424613047,246130424613047+2315305+0,South Norwalk,6534,0,,16,1,0
3,246130424613047,246130424613047+2315328+0,Grand Central,6537,1,,5,0,0
3,246130424613047,246130424613047+2315339+0,South Norwalk,6538,0,,16,1,0
3,246130424613047,246130424613047+2315363+0,Grand Central,6541,1,,5,0,0
3,246130424613047,246130424613047+2315372+0,South Norwalk,6542,0,,16,1,0
3,246130424613047,246130424613047+2315395+0,Grand Central,6545,1,,5,0,0
3,246130424613047,246130424613047+2315406+0,New Haven,6546,0,,16,1,0
3,246130424613047,246130424613047+2315423+0,New Haven,6548,0,,16,1,0
3,246130424613047,246130424613047+2315433+0,Grand Central,6549,1,,5,0,0
3,246130424613047,246130424613047+2315448+0,New Haven,6550,0,,16,1,0
3,246130424613047,246130424613047+2315459+0,Grand Central,6551,1,,5,1,0
3,246130424613047,246130424613047+2315476+0,Grand Central,6553,1,,5,1,0
3,246130424613047,246130424613047+2315487+0,New Haven,6554,0,,16,1,0
3,246130424613047,246130424613047+2315509+0,New Haven,6556,0,,16,1,0
3,246130424613047,246130424613047+2315518+0,Grand Central,6557,1,,5,1,0
3,246130424613047,246130424613047+2315530+0,New Haven,6558,0,,16,1,0
3,246130424613047,246130424613047+2315539+0,Grand Central,6559,1,,5,1,0
3,246130424613047,246130424613047+2315566+0,Grand Central,6561,1,,5,1,0
3,246130424613047,246130424613047+2315576+0,New Haven,6562,0,,16,1,0
3,246130424613047,246130424613047+2315595+0,Grand Central,6565,1,,5,1,0
3,246130424613047,246130424613047+2315605+0,New Haven,6566,0,,16,1,0
3,246130424613047,246130424613047+2315624+0,Grand Central,6569,1,,5,1,0
3,246130424613047,246130424613047+2315642+0,New Haven,6570,0,,16,1,0
3,246130424613047,246130424613047+2315654+0,Grand Central,6571,1,,5,1,0
3,246130424613047,246130424613047+2315665+0,Grand Central,6573,1,,5,1,0
3,246130424613047,246130424613047+2315682+0,New Haven,6598,0,,16,1,0
4,246130424613047,246130424613047+2315768+0,New Canaan,6704,0,,19,1,0
4,246130424613047,246130424613047+2315774+0,Stamford,6705,1,,8,1,0
4,246130424613047,246130424613047+2315780+0,New Canaan,6706,0,,19,1,0
4,246130424613047,246130424613047+2315786+0,Stamford,6709,1,,8,1,0
4,246130424613047,246130424613047+2315800+0,New Canaan,6710,0,,19,1,0
4,246130424613047,246130424613047+2315806+0,Stamford,6713,1,,8,1,0
4,246130424613047,246130424613047+2315812+0,New Canaan,6714,0,,19,1,0
4,246130424613047,246130424613047+2315818+0,Stamford,6717,1,,8,1,0
4,246130424613047,246130424613047+2315824+0,New Canaan,6718,0,,19,1,0
4,246130424613047,246130424613047+2315835+0,Stamford,6721,1,,8,1,0
4,246130424613047,246130424613047+2315841+0,New Canaan,6722,0,,19,1,0
4,246130424613047,246130424613047+2315847+0,Stamford,6725,1,,8,1,0
4,246130424613047,246130424613047+2315853+0,New Canaan,6726,0,,19,1,0
4,246130424613047,246130424613047+2315859+0,Stamford,6729,1,,8,1,0
4,246130424613047,246130424613047+2315871+0,New Canaan,6730,0,,19,1,0
4,246130424613047,246130424613047+2315877+0,Stamford,6733,1,,8,1,0
4,246130424613047,246130424613047+2315883+0,New Canaan,6734,0,,19,1,0
4,246130424613047,246130424613047+2315889+0,Stamford,6737,1,,8,1,0
4,246130424613047,246130424613047+2315895+0,New Canaan,6738,0,,19,1,0
4,246130424613047,246130424613047+2315907+0,Stamford,6741,1,,8,1,0
4,246130424613047,246130424613047+2315913+0,New Canaan,6742,0,,19,1,0
4,246130424613047,246130424613047+2315919+0,Stamford,6745,1,,8,1,0
4,246130424613047,246130424613047+2315925+0,New Canaan,6746,0,,19,1,0
4,246130424613047,246130424613047+2315931+0,Stamford,6749,1,,8,1,0
4,246130424613047,246130424613047+2315941+0,Stamford,6753,1,,8,1,0
5,246130424613047,246130424613047+2316028+0,Danbury,6810,0,,21,1,0
5,246130424613047,246130424613047+2316036+0,South Norwalk,6813,1,,10,1,0
5,246130424613047,246130424613047+2316044+0,Danbury,6822,0,,21,1,0
5,246130424613047,246130424613047+2316052+0,South Norwalk,6825,1,,10,1,0
5,246130424613047,246130424613047+2316068+0,Danbury,6834,0,,21,1,0
5,246130424613047,246130424613047+2316076+0,South Norwalk,6837,1,,10,1,0
1,246130424613047,246130424613047+2317840+0,Grand Central,8798,1,,1,1,0
1,246130424613047,246130424613047+2318090+0,Grand Central,8840,1,,1,1,0
1,246130424613047,246130424613047+2318146+0,Poughkeepsie,8847,0,,12,1,0
1,246130424613047,246130424613047+2318260+0,Poughkeepsie,8867,0,,12,1,0
1,246130424613047,246130424613047+2318316+0,Poughkeepsie,8897,0,,12,1,0
2,246130424613047,246130424613047+2318895+0,Grand Central,9566,1,,3,1,0
1,246130424613047,246130424613047+2320968+0,Poughkeepsie,8827,0,,12,1,0
2,246130424613047,246130424613047+2321234+0,Grand Central,9698,1,,3,1,0
3,246130424613117,246130424613117+2314375+0,Grand Central,6301,1,,5,1,0
3,246130424613117,246130424613117+2314381+0,Stamford,6302,0,,16,1,0
3,246130424613117,246130424613117+2314410+0,Grand Central,6305,1,,5,1,0
3,246130424613117,246130424613117+2314420+0,Stamford,6306,0,,16,1,0
3,246130424613117,246130424613117+2314432+0,Grand Central,6309,1,,5,1,0
3,246130424613117,246130424613117+2314439+0,Stamford,6310,0,,16,1,0
3,246130424613117,246130424613117+2314455+0,Grand Central,6313,1,,5,1,0
3,246130424613117,246130424613117+2314462+0,Stamford,6314,0,,16,1,0
3,246130424613117,246130424613117+2314478+0,Grand Central,6317,1,,5,1,0
3,246130424613117,246130424613117+2314489+0,Stamford,6318,0,,16,1,0
3,246130424613117,246130424613117+2314514+0,Grand Central,6321,1,,5,1,0
3,246130424613117,246130424613117+2314523+0,Stamford,6322,0,,16,1,0
3,246130424613117,246130424613117+2314542+0,Stamford,6324,0,,16,1,0
3,246130424613117,246130424613117+2314548+0,Grand Central,6325,1,,5,1,0
3,246130424613117,246130424613117+2314557+0,Stamford,6326,0,,16,1,0
3,246130424613117,246130424613117+2314565+0,Grand Central,6327,1,,5,1,0
3,246130424613117,246130424613117+2314574+0,Stamford,6328,0,,16,1,0
3,246130424613117,246130424613117+2314582+0,Grand Central,6329,1,,5,1,0
3,246130424613117,246130424613117+2314596+0,Stamford,6330,0,,16,1,0
3,246130424613117,246130424613117+2314604+0,Grand Central,6331,1,,5,1,0
3,246130424613117,246130424613117+2314623+0,Grand Central,6333,1,,5,1,0
3,246130424613117,246130424613117+2314643+0,Grand Central,6335,1,,5,1,0
3,246130424613117,246130424613117+2314653+0,Stamford,6336,0,,16,1,0
3,246130424613117,246130424613117+2314663+0,Grand Central,6337,1,,5,1,0
3,246130424613117,246130424613117+2314672+0,Stamford,6338,0,,16,1,0
3,246130424613117,246130424613117+2314681+0,Grand Central,6339,1,,5,1,0
3,246130424613117,246130424613117+2314696+0,Stamford,6340,0,,16,1,0
3,246130424613117,246130424613117+2314704+0,Grand Central,6341,1,,5,1,0
3,246130424613117,246130424613117+2314712+0,Stamford,6342,0,,16,1,0
3,246130424613117,246130424613117+2314718+0,Grand Central,6343,1,,5,1,0
3,246130424613117,246130424613117+2314734+0,Grand Central,6345,1,,5,1,0
3,246130424613117,246130424613117+2314742+0,Stamford,6346,0,,16,1,0
3,246130424613117,246130424613117+2314749+0,Grand Central,6347,1,,5,1,0
3,246130424613117,246130424613117+2314755+0,Stamford,6348,0,,16,1,0
3,246130424613117,246130424613117+2314811+0,Stamford,6354,0,,16,1,0
3,246130424613117,246130424613117+2314821+0,Grand Central,6355,1,,5,1,0
3,246130424613117,246130424613117+2314839+0,Grand Central,6357,1,,5,1,0
3,246130424613117,246130424613117+2314846+0,Stamford,6358,0,,16,1,0
3,246130424613117,246130424613117+2314863+0,Stamford,6360,0,,16,1,0
3,246130424613117,246130424613117+2314870+0,Grand Central,6361,1,,5,1,0
3,246130424613117,246130424613117+2314896+0,Stamford,6366,0,,16,1,0
3,246130424613117,246130424613117+2314929+0,Grand Central,6371,1,,5,1,0
3,246130424613117,246130424613117+2314940+0,Stamford,6374,0,,16,1,0
3,246130424613117,246130424613117+2315467+0,New Haven,6552,0,,16,1,0
3,246130424613117,246130424613117+2315499+0,Grand Central,6555,1,,5,1,0
3,246130424613117,246130424613117+2315557+0,New Haven,6560,0,,16,1,0
3,246130424613117,246130424613117+2315586+0,New Haven,6564,0,,16,1,0
3,246130424613117,246130424613117+2315615+0,New Haven,6568,0,,16,1,0
5,246130424613117,246130424613117+2316125+0,Danbury,6870,0,,21,1,0
1,246130424613117,246130424613117+2317244+0,Grand Central,8700,1,,1,1,0
1,246130424613117,246130424613117+2317252+0,Croton-Harmon,8701,0,,12,1,0
1,246130424613117,246130424613117+2317271+0,Croton-Harmon,8705,0,,12,1,0
1,246130424613117,246130424613117+2317282+0,Croton-Harmon,8707,0,,12,1,0
1,246130424613117,246130424613117+2317289+0,Grand Central,8708,1,,1,1,0
1,246130424613117,246130424613117+2317329+0,Grand Central,8716,1,,1,1,0
1,246130424613117,246130424613117+2317350+0,Croton-Harmon,8719,0,,12,1,0
1,246130424613117,246130424613117+2317358+0,Grand Central,8720,1,,1,1,0
1,246130424613117,246130424613117+2317396+0,Croton-Harmon,8725,0,,12,1,0
1,246130424613117,246130424613117+2317406+0,Grand Central,8726,1,,1,1,0
1,246130424613117,246130424613117+2317421+0,Grand Central,8728,1,,1,1,0
1,246130424613117,246130424613117+2317441+0,Grand Central,8730,1,,1,1,0
1,246130424613117,246130424613117+2317449+0,Croton-Harmon,8731,0,,12,1,0
1,246130424613117,246130424613117+2317456+0,Grand Central,8732,1,,1,1,0
1,246130424613117,246130424613117+2317466+0,Croton-Harmon,8733,0,,12,1,0
1,246130424613117,246130424613117+2317476+0,Grand Central,8734,1,,1,0,0
1,246130424613117,246130424613117+2317499+0,Croton-Harmon,8737,0,,12,1,0
1,246130424613117,246130424613117+2317509+0,Grand Central,8738,1,,1,1,0
1,246130424613117,246130424613117+2317579+0,Croton-Harmon,8745,0,,12,1,0
1,246130424613117,246130424613117+2317614+0,Croton-Harmon,8749,0,,12,1,0
1,246130424613117,246130424613117+2317630+0,Grand Central,8750,1,,1,1,0
1,246130424613117,246130424613117+2317643+0,Grand Central,8752,1,,1,1,0
1,246130424613117,246130424613117+2317661+0,Grand Central,8754,1,,1,1,0
1,246130424613117,246130424613117+2317682+0,Croton-Harmon,8757,0,,12,1,0
1,246130424613117,246130424613117+2317693+0,Grand Central,8758,1,,1,1,0
1,246130424613117,246130424613117+2317717+0,Grand Central,8760,1,,1,1,0
1,246130424613117,246130424613117+2317726+0,Croton-Harmon,8761,0,,12,1,0
1,246130424613117,246130424613117+2317774+0,Grand Central,8768,1,,1,1,0
1,246130424613117,246130424613117+2317783+0,Croton-Harmon,8769,0,,12,1,0
1,246130424613117,246130424613117+2317815+0,Grand Central,8776,1,,1,1,0
1,246130424613117,246130424613117+2317832+0,Croton-Harmon,8797,0,,12,1,0
1,246130424613117,246130424613117+2317852+0,Croton-Harmon,8799,0,,12,1,0
1,246130424613117,246130424613117+2317869+0,Poughkeepsie,8801,0,,12,1,0
1,246130424613117,246130424613117+2317877+0,Grand Central,8802,1,,1,1,0
1,246130424613117,246130424613117+2317886+0,Poughkeepsie,8805,0,,12,1,0
1,246130424613117,246130424613117+2317894+0,Poughkeepsie,8807,0,,12,1,0
1,246130424613117,246130424613117+2317903+0,Grand Central,8808,1,,1,1,0
1,246130424613117,246130424613117+2317919+0,Poughkeepsie,8811,0,,12,1,0
1,246130424613117,246130424613117+2317927+0,Grand Central,8812,1,,1,1,0
1,246130424613117,246130424613117+2317936+0,Poughkeepsie,8815,0,,12,1,0
1,246130424613117,246130424613117+2317945+0,Grand Central,8816,1,,1,1,0
1,246130424613117,246130424613117+2317955+0,Poughkeepsie,8819,0,,12,1,0
1,246130424613117,246130424613117+2317973+0,Grand Central,8820,1,,1,1,0
1,246130424613117,246130424613117+2317986+0,Poughkeepsie,8823,0,,12,1,0
1,246130424613117,246130424613117+2317995+0,Grand Central,8824,1,,1,1,0
1,246130424613117,246130424613117+2318004+0,Grand Central,8826,1,,1,1,0
1,246130424613117,246130424613117+2318024+0,Grand Central,8828,1,,1,1,0
1,246130424613117,246130424613117+2318041+0,Poughkeepsie,8831,0,,12,1,0
1,246130424613117,246130424613117+2318051+0,Grand Central,8832,1,,1,1,0
1,246130424613117,246130424613117+2318061+0,Poughkeepsie,8835,0,,12,1,0
1,246130424613117,246130424613117+2318081+0,Poughkeepsie,8839,0,,12,0,0
1,246130424613117,246130424613117+2318106+0,Poughkeepsie,8843,0,,12,1,0
1,246130424613117,246130424613117+2318116+0,Grand Central,8844,1,,1,0,0
1,246130424613117,246130424613117+2318126+0,Poughkeepsie,8845,0,,12,1,0
1,246130424613117,246130424613117+2318135+0,Grand Central,8846,1,,1,1,0
1,246130424613117,246130424613117+2318156+0,Grand Central,8848,1,,1,1,0
1,246130424613117,246130424613117+2318166+0,Poughkeepsie,8849,0,,12,1,0
1,246130424613117,246130424613117+2318175+0,Poughkeepsie,8851,0,,12,1,0
1,246130424613117,246130424613117+2318184+0,Grand Central,8852,1,,1,1,0
1,246130424613117,246130424613117+2318195+0,Poughkeepsie,8855,0,,12,1,0
1,246130424613117,246130424613117+2318206+0,Grand Central,8856,1,,1,1,0
1,246130424613117,246130424613117+2318215+0,Poughkeepsie,8859,0,,12,1,0
1,246130424613117,246130424613117+2318234+0,Grand Central,8860,1,,1,0,0
1,246130424613117,246130424613117+2318242+0,Poughkeepsie,8863,0,,12,0,0
1,246130424613117,246130424613117+2318251+0,Grand Central,8864,1,,1,1,0
1,246130424613117,246130424613117+2318271+0,Grand Central,8868,1,,1,1,0
