from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
124,124,,,246129824613642+2283047+0,246131224613642+2282547+0,1,
124,124,,,246128424612881+2283047+0,246128424612871+2282082+0,1,
124,124,,,246129224612942+2283047+0,246129224612942+2282084+0,1,
124,124,,,246129024612917+2285641+0,246129024612917+2284804+0,1,
124,124,,,246129024612911+2285647+0,246129024612911+2284814+0,1,
124,124,,,246129024612911+2285647+0,246129024612911+2285200+0,1,
124,124,,,246128924613666+2285656+0,246128224613666+2284826+0,1,
124,124,,,246131124613607+2285657+0,246131124613607+2285217+0,1,
124,124,,,246129724613047+2285658+0,246129724613607+2284827+0,1,
124,124,,,246129724613047+2285658+0,246129724613047+2285219+0,1,
124,124,,,246128924613666+2285662+0,246128224612896+2284838+0,1,
124,124,,,246127724612885+2282976+0,246127424612815+2282237+0,1,
124,124,,,246127124612744+2282976+0,246127124612734+2282704+0,1,
124,124,,,246127724612883+2282976+0,246127824612803+2282706+0,1,
124,124,,,246129824613654+2282976+0,246131224613644+2282704+0,1,
124,124,,,246127724612881+2282977+0,246128424612871+2282515+0,1,
124,124,,,246127724612882+2282977+0,246128424612872+2282515+0,1,
124,124,,,246127724612884+2282977+0,246128424612874+2282515+0,1,
124,124,,,246129824613014+2282977+0,246129824613014+2282515+0,1,
124,124,,,246130524613093+2282977+0,246130624613083+2282517+0,1,
124,124,,,246131224613642+2282977+0,246131224613642+2282515+0,1,
124,124,,,246130524613092+2282977+0,246130624613082+2282252+0,1,
124,124,,,246127724612884+2282985+0,246128424612874+2282730+0,1,
124,124,,,246130524613092+2282985+0,246130624613082+2282732+0,1,
124,124,,,246127724612882+2282985+0,246127824612802+2282260+0,1,
124,124,,,246127724612883+2282985+0,246127824612803+2282260+0,1,
124,124,,,246129224612954+2282985+0,246129224612944+2282260+0,1,
124,124,,,246130524613093+2282985+0,246130624613083+2282260+0,1,
124,124,,,246131224613641+2282985+0,246131224613641+2282258+0,1,
124,124,,,246127724612885+2282991+0,246128824612885+2282270+0,1,
124,124,,,246129824613014+2282991+0,246129824613014+2282267+0,1,
124,124,,,246130524613095+2282991+0,246130924613095+2282268+0,1,
124,124,,,246127724612885+2282991+0,246127724612885+2282745+0,1,
124,124,,,246129224612953+2282991+0,246129224612953+2282745+0,1,
124,124,,,246129224612954+2282991+0,246129224612954+2282745+0,1,
124,124,,,246130524613091+2282991+0,246129824613651+2282745+0,1,
124,124,,,246129224612952+2282999+0,246129224612942+2282307+0,1,
124,124,,,246129824613653+2282999+0,246130624613083+2282307+0,1,
124,124,,,246129824613653+2282999+0,246131224613643+2282308+0,1,
124,124,,,246127124612745+2282999+0,246127424612815+2282766+0,1,
124,124,,,246127724612883+2282999+0,246127824612803+2282767+0,1,
124,124,,,246127724612882+2282999+0,246128424612872+2282765+0,1,
124,124,,,246129824613652+2282999+0,246130624613082+2282767+0,1,
124,124,,,246129824613654+2282999+0,246131224613644+2282765+0,1,
124,124,,,246127124612745+2283000+0,246127424613655+2282313+0,1,
124,124,,,246127724612881+2283000+0,246128424612871+2282312+0,1,
124,124,,,246129824613653+2283000+0,246129824613013+2282312+0,1,
124,124,,,246127124612743+2283000+0,246127124612733+2282774+0,1,
124,124,,,246127124612745+2283000+0,246127424612815+2282775+0,1,
124,124,,,246127724612884+2283000+0,246127824612804+2282776+0,1,
124,124,,,246129824613654+2283000+0,246130624613084+2282776+0,1,
124,124,,,246129824613655+2283000+0,246130924613095+2282775+0,1,
124,124,,,246129824613653+2283005+0,246131224613643+2282794+0,1,
124,124,,,246127724612881+2283005+0,246127724612771+2282330+0,1,
124,124,,,246129224612953+2283005+0,246129224612943+2282334+0,1,
124,124,,,246129224612954+2283005+0,246129224612944+2282334+0,1,
124,124,,,246129824613654+2283005+0,246129824613644+2282334+0,1,
124,124,,,246128924613666+2285677+0,246129624612966+2285284+0,1,
124,124,,,246131124613607+2285678+0,246131124613607+2285285+0,1,
124,124,,,246128924613666+2285694+0,246129624613036+2284916+0,1,
124,124,,,246128924613666+2285694+0,246129624613036+2285335+0,1,
124,124,,,246131124613607+2285695+0,246129724613607+2284915+0,1,
124,124,,,246128924613666+2285700+0,246128224612896+2285356+0,1,
124,124,,,246129724613047+2285702+0,246129724613037+2285358+0,1,
124,124,,,246129724613047+2285702+0,246130424613607+2284940+0,1,
124,124,,,246128924613666+2285710+0,246129624613036+2285385+0,1,
124,124,,,246128924613666+2285710+0,246131024613666+2285381+0,1,
124,124,,,246128924613666+2285716+0,246128224612896+2284978+0,1,
124,124,,,246129024612917+2285717+0,246129024612917+2285405+0,1,
124,124,,,246129024612917+2285765+0,246129024612917+2285557+0,1,
124,124,,,246127724612882+2283029+0,246128424612872+2282398+0,1,
124,124,,,246129824613643+2283029+0,246130624613083+2282400+0,1,
124,124,,,246129824613643+2283029+0,246131224613643+2282398+0,1,
124,124,,,246127724612884+2283029+0,246127824612804+2282874+0,1,
124,124,,,246127724612883+2283029+0,246128424612873+2282872+0,1,
124,124,,,246127724612884+2283029+0,246128424612874+2282872+0,1,
124,124,,,246129224612943+2283029+0,246129224612943+2282876+0,1,
124,124,,,246129824613644+2283029+0,246129824613014+2282878+0,1,
124,124,,,246129824613642+2283029+0,246131224613642+2282878+0,1,
124,124,,,246129224612942+2283033+0,246129224612942+2282418+0,1,
124,124,,,246129224612942+2283033+0,246129224612942+2282894+0,1,
124,124,,,246129824613642+2283033+0,246129824613012+2282890+0,1,
124,124,,,246129824613643+2283033+0,246129824613013+2282890+0,1,
124,124,,,246129824613644+2283039+0,246131224613644+2282908+0,1,
124,124,,,246128424612881+2283039+0,246128424612871+2282440+0,1,
124,124,,,246128424612883+2283039+0,246128424612873+2282440+0,1,
124,124,,,246128424612885+2283039+0,246128824612885+2282443+0,1,
124,124,,,246129524613655+2283040+0,246131624613655+2282911+0,1,
124,124,,,246128424612882+2283041+0,246128424612872+2282912+0,1,
124,124,,,246129824613641+2283041+0,246130524613051+2282917+0,1,
124,124,,,246129824613642+2283041+0,246131224613642+2282917+0,1,
124,124,,,246127724612801+2283041+0,246127724612771+2282446+0,1,
124,124,,,246127724612804+2283041+0,246127824612814+2282447+0,1,
124,124,,,246129824613641+2283041+0,246129824613011+2282448+0,1,
124,124,,,246129824613642+2283041+0,246130624613092+2282447+0,1,
124,124,,,246127424612815+2283042+0,246127824612815+2282447+0,1,
124,124,,,246129524613655+2283042+0,246130624613095+2282447+0,1,
124,124,,,246129524613655+2283042+0,246131624613655+2282915+0,1,
124,124,,,246129824613641+2283047+0,246131224613641+2282547+0,1,
124,124,,,246129824613643+2283047+0,246131224613643+2282547+0,1,
124,124,,,246127724612801+2283047+0,246127724612771+2282082+0,1,
124,124,,,246128424612883+2283047+0,246128424612873+2282082+0,1,
124,124,,,246129824613643+2283047+0,246131224613643+2282082+0,1,
124,124,,,246129524613655+2283048+0,246131624613655+2282550+0,1,
124,124,,,246128924613666+2285640+0,246131024613666+2284803+0,1,
124,124,,,246128924613666+2285640+0,246128224612896+2285188+0,1,
124,124,,,246129724613047+2285642+0,246129724613607+2284804+0,1,
124,124,,,246131124613607+2285647+0,246129724613607+2284814+0,1,
124,124,,,246129024612911+2285657+0,246129024612911+2285217+0,1,
124,124,,,246129024612917+2285663+0,246129024612917+2285233+0,1,
124,124,,,246128924613666+2285671+0,246128224612896+2285259+0,1,
124,124,,,246129024612911+2285672+0,246129024612911+2285260+0,1,
124,124,,,246127124612742+2282976+0,246127124612732+2282236+0,1,
124,124,,,246127124612745+2282976+0,246127424612815+2282237+0,1,
124,124,,,246127724612884+2282976+0,246127824612804+2282238+0,1,
124,124,,,246129224612952+2282976+0,246129224612942+2282238+0,1,
124,124,,,246129224612954+2282976+0,246129224612944+2282238+0,1,
124,124,,,246129824613653+2282976+0,246129824613013+2282236+0,1,
124,124,,,246129824613652+2282976+0,246130624613082+2282238+0,1,
124,124,,,246129824613654+2282976+0,246131224613644+2282236+0,1,
124,124,,,246127124612745+2282976+0,246127424612815+2282705+0,1,
124,124,,,246127724612881+2282976+0,246128424612871+2282704+0,1,
124,124,,,246127724612883+2282976+0,246128424612873+2282704+0,1,
124,124,,,246129824613651+2282976+0,246129824613011+2282704+0,1,
124,124,,,246129824613655+2282976+0,246130224613025+2282707+0,1,
124,124,,,246129224612954+2282977+0,246129224612944+2282517+0,1,
124,124,,,246129824613013+2282977+0,246129824613013+2282515+0,1,
124,124,,,246130524613092+2282977+0,246130624613082+2282517+0,1,
124,124,,,246130524613094+2282977+0,246130624613084+2282517+0,1,
124,124,,,246130524613095+2282977+0,246130924613095+2282516+0,1,
124,124,,,246131224613641+2282977+0,246131224613641+2282515+0,1,
124,124,,,246127124612743+2282977+0,246127124612733+2282250+0,1,
124,124,,,246127724612881+2282977+0,246127724612771+2282250+0,1,
124,124,,,246127724612883+2282977+0,246127824612803+2282252+0,1,
124,124,,,246127724612884+2282977+0,246128424612874+2282250+0,1,
124,124,,,246129224612954+2282977+0,246129224612944+2282252+0,1,
124,124,,,246129224612955+2282977+0,246129524612955+2282251+0,1,
124,124,,,246127724612882+2282985+0,246127824612802+2282732+0,1,
124,124,,,246127724612884+2282985+0,246127824612804+2282732+0,1,
124,124,,,246127724612885+2282985+0,246127424612815+2282731+0,1,
124,124,,,246129824613012+2282985+0,246129824613012+2282730+0,1,
124,124,,,246130524613091+2282985+0,246130524613051+2282730+0,1,
124,124,,,246131224613643+2282985+0,246131224613643+2282730+0,1,
124,124,,,246127124612742+2282985+0,246127124612732+2282258+0,1,
124,124,,,246127724612881+2282985+0,246127724612771+2282258+0,1,
124,124,,,246127724612885+2282985+0,246127424612815+2282259+0,1,
124,124,,,246127724612882+2282985+0,246128424612872+2282258+0,1,
124,124,,,246127724612883+2282985+0,246128424612873+2282258+0,1,
124,124,,,246129824613013+2282985+0,246129824613013+2282258+0,1,
124,124,,,246130524613095+2282985+0,246130924613095+2282259+0,1,
124,124,,,246127724612881+2282991+0,246127724612771+2282267+0,1,
124,124,,,246129824613013+2282991+0,246129824613013+2282267+0,1,
124,124,,,246127724612881+2282991+0,246127724612881+2282745+0,1,
124,124,,,246129224612955+2282991+0,246129224612955+2282745+0,1,
124,124,,,246129824613011+2282991+0,246129824613651+2282745+0,1,
124,124,,,246130524613092+2282991+0,246129824613652+2282745+0,1,
124,124,,,246127124612745+2282999+0,246127424612815+2282304+0,1,
124,124,,,246127724612881+2282999+0,246128424612871+2282303+0,1,
124,124,,,246129224612953+2282999+0,246129224612943+2282307+0,1,
124,124,,,246129824613651+2282999+0,246129824613011+2282308+0,1,
124,124,,,246129824613652+2282999+0,246131224613642+2282308+0,1,
124,124,,,246127724612884+2282999+0,246128424612874+2282765+0,1,
124,124,,,246129824613654+2282999+0,246130624613084+2282767+0,1,
124,124,,,246127724612882+2283000+0,246127824612802+2282314+0,1,
124,124,,,246129224612953+2283000+0,246129224612943+2282314+0,1,
124,124,,,246129224612954+2283000+0,246129224612944+2282314+0,1,
124,124,,,246127724612883+2283000+0,246128424612873+2282774+0,1,
124,124,,,246129824613653+2283000+0,246130624613083+2282776+0,1,
124,124,,,246129824613655+2283000+0,246131624613655+2282777+0,1,
124,124,,,246127724612883+2283005+0,246127824612803+2282796+0,1,
124,124,,,246127724612884+2283005+0,246127824612804+2282796+0,1,
124,124,,,246129224612953+2283005+0,246129224612943+2282796+0,1,
124,124,,,246127724612884+2283005+0,246127824612804+2282332+0,1,
124,124,,,246127724612881+2283005+0,246128424612871+2282330+0,1,
124,124,,,246129824613655+2283005+0,246130224613025+2282333+0,1,
124,124,,,246129724613047+2285673+0,246129724613047+2285262+0,1,
124,124,,,246129724613047+2285685+0,246130424613047+2285307+0,1,
124,124,,,246129024612917+2285695+0,246129024612917+2284915+0,1,
124,124,,,246131124613607+2285701+0,246130424613607+2284940+0,1,
124,124,,,246129024612911+2285717+0,246129024612911+2284979+0,1,
124,124,,,246128924613666+2285722+0,246130324613666+2284999+0,1,
124,124,,,246128924613666+2285722+0,246128224612896+2285428+0,1,
124,124,,,246131124613607+2285723+0,246131124613607+2285429+0,1,
124,124,,,246128924613666+2285728+0,246128224613666+2285455+0,1,
124,124,,,246129724613047+2285730+0,246129724613607+2285021+0,1,
124,124,,,246129724613607+2285736+0,246129724613607+2285040+0,1,
124,124,,,246129724613607+2285752+0,246129724613607+2285068+0,1,
124,124,,,246128924613666+2285756+0,246127524613666+2285073+0,1,
124,124,,,246128924613666+2285756+0,246128224613666+2285538+0,1,
124,124,,,246128924613666+2285764+0,246128224613666+2285085+0,1,
124,124,,,246127724612884+2283029+0,246128424612874+2282398+0,1,
124,124,,,246129824613641+2283029+0,246130524613051+2282398+0,1,
124,124,,,246127724612881+2283029+0,246128424612871+2282872+0,1,
124,124,,,246129824613642+2283029+0,246129824613012+2282878+0,1,
124,124,,,246129824613643+2283029+0,246129824613013+2282878+0,1,
124,124,,,246129524613655+2283030+0,246129524612955+2282877+0,1,
124,124,,,246129824613642+2283033+0,246130624613082+2282418+0,1,
124,124,,,246129824613644+2283033+0,246131224613644+2282416+0,1,
124,124,,,246127724612803+2283033+0,246127824612803+2282892+0,1,
124,124,,,246128424612884+2283033+0,246128424612874+2282890+0,1,
124,124,,,246127424612815+2283034+0,246127424612815+2282891+0,1,
124,124,,,246129524613655+2283034+0,246130924613095+2282421+0,1,
124,124,,,246127124612732+2283039+0,246127124612732+2282908+0,1,
124,124,,,246128424612882+2283039+0,246128424612872+2282908+0,1,
124,124,,,246129224612943+2283039+0,246129224612943+2282910+0,1,
124,124,,,246127724612802+2283039+0,246127824612802+2282442+0,1,
124,124,,,246129224612943+2283039+0,246129224612943+2282444+0,1,
124,124,,,246129824613644+2283039+0,246129824613014+2282445+0,1,
124,124,,,246127124612733+2283041+0,246127124612733+2282912+0,1,
124,124,,,246127724612803+2283041+0,246127824612803+2282914+0,1,
124,124,,,246129824613642+2283041+0,246130624613082+2282914+0,1,
124,124,,,246129224612943+2283041+0,246129224612953+2282447+0,1,
124,124,,,246129224612944+2283041+0,246129224612954+2282447+0,1,
124,124,,,246129824613642+2283041+0,246131224613642+2282448+0,1,
124,124,,,246127424612815+2283042+0,246127424612745+2282447+0,1,
124,124,,,246129524613655+2283042+0,246130224613025+2282447+0,1,
124,124,,,246129524613655+2283042+0,246130924613095+2282913+0,1,
124,124,,,246128424612883+2283047+0,246128424612873+2282547+0,1,
124,124,,,246129224612944+2283047+0,246129224612944+2282551+0,1,
124,124,,,246127724612802+2283047+0,246127824612802+2282084+0,1,
124,124,,,246129824613641+2283047+0,246131224613641+2282082+0,1,
124,124,,,246129824613642+2283047+0,246131224613642+2282082+0,1,
124,124,,,246129524613655+2283048+0,246129524612955+2282086+0,1,
124,124,,,246129724613047+2285648+0,246129724613607+2284814+0,1,
124,124,,,246128924613666+2285662+0,246131024613666+2285232+0,1,
124,124,,,246129024612917+2285663+0,246129024612917+2284839+0,1,
124,124,,,246131124613607+2285672+0,246131124613607+2285260+0,1,
124,124,,,246129824613651+2282976+0,246131224613641+2282236+0,1,
124,124,,,246129824613653+2282976+0,246131224613643+2282236+0,1,
124,124,,,246129824613655+2282976+0,246131624613655+2282239+0,1,
124,124,,,246127124612742+2282976+0,246127124612732+2282704+0,1,
124,124,,,246127724612885+2282976+0,246127424612815+2282705+0,1,
124,124,,,246127724612884+2282976+0,246128424612874+2282704+0,1,
124,124,,,246129224612954+2282976+0,246129224612944+2282706+0,1,
124,124,,,246127724612884+2282977+0,246127824612804+2282517+0,1,
124,124,,,246127724612885+2282977+0,246127424612815+2282516+0,1,
124,124,,,246129224612953+2282977+0,246129224612943+2282517+0,1,
124,124,,,246129824613012+2282977+0,246129824613012+2282515+0,1,
124,124,,,246127724612885+2282977+0,246128824612885+2282253+0,1,
124,124,,,246129824613012+2282977+0,246129824613012+2282250+0,1,
124,124,,,246129824613013+2282977+0,246129824613013+2282250+0,1,
124,124,,,246129824613014+2282977+0,246129824613014+2282250+0,1,
124,124,,,246130524613091+2282977+0,246130524613051+2282250+0,1,
124,124,,,246127724612882+2282985+0,246128424612872+2282730+0,1,
124,124,,,246129224612954+2282985+0,246129224612944+2282732+0,1,
124,124,,,246127124612743+2282985+0,246127124612733+2282258+0,1,
124,124,,,246129824613012+2282985+0,246129824613012+2282258+0,1,
124,124,,,246129824613014+2282985+0,246129824613014+2282258+0,1,
124,124,,,246131624613655+2282986+0,246131624613655+2282733+0,1,
124,124,,,246131624613655+2282986+0,246131624613655+2282261+0,1,
124,124,,,246127124612743+2282991+0,246127124612733+2282267+0,1,
124,124,,,246127724612881+2282991+0,246128424612871+2282267+0,1,
124,124,,,246130524613094+2282991+0,246130624613084+2282269+0,1,
124,124,,,246131224613644+2282991+0,246131224613644+2282267+0,1,
124,124,,,246127124612743+2282991+0,246127124612743+2282745+0,1,
124,124,,,246129824613014+2282991+0,246129824613654+2282745+0,1,
124,124,,,246130524613095+2282991+0,246129824613655+2282745+0,1,
124,124,,,246131224613644+2282991+0,246129824613654+2282745+0,1,
124,124,,,246131624613655+2282992+0,246129824613655+2282745+0,1,
124,124,,,246127724612885+2282999+0,246128824612885+2282306+0,1,
124,124,,,246129224612955+2282999+0,246129524612955+2282304+0,1,
124,124,,,246129824613652+2282999+0,246129824613012+2282308+0,1,
124,124,,,246129824613654+2282999+0,246131224613644+2282308+0,1,
124,124,,,246127724612881+2282999+0,246127724612771+2282765+0,1,
124,124,,,246127724612882+2282999+0,246127824612802+2282767+0,1,
124,124,,,246129824613653+2282999+0,246130624613083+2282767+0,1,
124,124,,,246129824613655+2282999+0,246130924613095+2282766+0,1,
124,124,,,246127124612742+2283000+0,246127124612732+2282774+0,1,
124,124,,,246127724612882+2283000+0,246127824612802+2282776+0,1,
124,124,,,246127724612883+2283000+0,246127824612803+2282776+0,1,
124,124,,,246129824613652+2283000+0,246131224613642+2282774+0,1,
124,124,,,246127724612883+2283005+0,246128424612873+2282794+0,1,
124,124,,,246129224612954+2283005+0,246129224612944+2282796+0,1,
124,124,,,246129824613652+2283005+0,246129824613012+2282794+0,1,
124,124,,,246129824613653+2283005+0,246130624613083+2282796+0,1,
124,124,,,246127124612743+2283005+0,246127124612733+2282330+0,1,
124,124,,,246129024612917+2285678+0,246129024612917+2284876+0,1,
124,124,,,246131124613607+2285678+0,246129724613607+2284876+0,1,
124,124,,,246129024612911+2285695+0,246129024612911+2284915+0,1,
124,124,,,246129024612917+2285695+0,246129024612917+2285334+0,1,
124,124,,,246129724613047+2285696+0,246129724613047+2285336+0,1,
124,124,,,246128924613666+2285700+0,246128224613666+2284938+0,1,
124,124,,,246129024612917+2285701+0,246129024612917+2285357+0,1,
124,124,,,246131124613607+2285701+0,246131124613607+2285357+0,1,
124,124,,,246131124613607+2285711+0,246129724613607+2284962+0,1,
124,124,,,246129724613047+2285712+0,246129724613607+2284962+0,1,
124,124,,,246129024612911+2285717+0,246129024612911+2285405+0,1,
124,124,,,246128924613666+2285728+0,246127524613666+2285020+0,1,
124,124,,,246129024612917+2285735+0,246129024612917+2285040+0,1,
124,124,,,246129024612917+2285745+0,246129024612907+2285058+0,1,
124,124,,,246129724613607+2285746+0,246129724613607+2285057+0,1,
124,124,,,246128924613666+2285750+0,246128224613666+2285524+0,1,
124,124,,,246129024612917+2285751+0,246129024612907+2285526+0,1,
124,124,,,246129724613607+2285752+0,246129724613607+2285525+0,1,
124,124,,,246129724613607+2285758+0,246129724613607+2285074+0,1,
124,124,,,246129724613607+2285758+0,246129724613047+2285542+0,1,
124,124,,,246127724612884+2283029+0,246127824612804+2282400+0,1,
124,124,,,246127724612885+2283029+0,246128824612885+2282401+0,1,
124,124,,,246127124612743+2283029+0,246127124612733+2282872+0,1,
124,124,,,246127124612745+2283029+0,246127424612815+2282873+0,1,
124,124,,,246129224612942+2283029+0,246129224612942+2282876+0,1,
124,124,,,246129824613641+2283029+0,246131224613641+2282878+0,1,
124,124,,,246129524613655+2283030+0,246131624613655+2282402+0,1,
124,124,,,246129524613655+2283030+0,246130224613025+2282875+0,1,
124,124,,,246127724612803+2283033+0,246127824612803+2282418+0,1,
124,124,,,246127124612733+2283033+0,246127124612733+2282890+0,1,
124,124,,,246128424612883+2283033+0,246128424612873+2282890+0,1,
124,124,,,246129824613642+2283033+0,246131224613642+2282890+0,1,
124,124,,,246129524613655+2283034+0,246130924613095+2282891+0,1,
124,124,,,246127124612733+2283039+0,246127124612733+2282908+0,1,
124,124,,,246127724612804+2283039+0,246127824612804+2282910+0,1,
124,124,,,246127124612734+2283039+0,246127124612734+2282440+0,1,
124,124,,,246128424612882+2283039+0,246128424612872+2282440+0,1,
124,124,,,246129224612942+2283039+0,246129224612942+2282444+0,1,
124,124,,,246129224612944+2283039+0,246129224612944+2282444+0,1,
124,124,,,246129824613643+2283039+0,246130624613083+2282444+0,1,
124,124,,,246129824613641+2283039+0,246131224613641+2282445+0,1,
124,124,,,246129824613642+2283039+0,246131224613642+2282445+0,1,
124,124,,,246127124612732+2283041+0,246127124612732+2282912+0,1,
124,124,,,246128424612884+2283041+0,246128424612874+2282912+0,1,
124,124,,,246129824613642+2283041+0,246129824613012+2282917+0,1,
124,124,,,246128424612881+2283041+0,246128424612871+2282446+0,1,
124,124,,,246128424612882+2283041+0,246128424612872+2282446+0,1,
124,124,,,246128424612884+2283041+0,246128424612874+2282446+0,1,
124,124,,,246129824613642+2283041+0,246129824613012+2282448+0,1,
124,124,,,246129824613643+2283041+0,246129824613013+2282448+0,1,
124,124,,,246129824613641+2283041+0,246130524613051+2282448+0,1,
124,124,,,246129824613641+2283041+0,246131224613641+2282448+0,1,
124,124,,,246129824613644+2283041+0,246131224613644+2282448+0,1,
124,124,,,246127724612801+2283047+0,246127724612771+2282547+0,1,
124,124,,,246129824613644+2283047+0,246131224613644+2282547+0,1,
124,124,,,246129824613644+2283047+0,246130624613084+2282084+0,1,
124,124,,,246129524613655+2283048+0,246130924613095+2282553+0,1,
124,124,,,246128924613666+2285640+0,246128224612896+2284803+0,1,
124,124,,,246131124613607+2285641+0,246129724613607+2284804+0,1,
124,124,,,246128924613666+2285646+0,246128224612896+2285199+0,1,
124,124,,,246129724613047+2285648+0,246129724613047+2285202+0,1,
124,124,,,246129024612917+2285657+0,246129024612917+2284827+0,1,
124,124,,,246129024612911+2285663+0,246129024612911+2285233+0,1,
124,124,,,246131124613607+2285663+0,246129724613607+2284839+0,1,
124,124,,,246129724613047+2285664+0,246129724613607+2284839+0,1,
124,124,,,246128924613666+2285671+0,246131024613666+2284858+0,1,
124,124,,,246129024612911+2285672+0,246129024612911+2284859+0,1,
124,124,,,246127724612882+2282976+0,246127824612802+2282238+0,1,
124,124,,,246127724612883+2282976+0,246127824612803+2282238+0,1,
124,124,,,246129224612955+2282976+0,246129524612955+2282237+0,1,
124,124,,,246129824613651+2282976+0,246130524613051+2282236+0,1,
124,124,,,246127724612882+2282976+0,246127824612802+2282706+0,1,
124,124,,,246129224612953+2282976+0,246129224612943+2282706+0,1,
124,124,,,246129824613653+2282976+0,246129824613013+2282704+0,1,
124,124,,,246129824613654+2282976+0,246130624613084+2282706+0,1,
124,124,,,246129224612955+2282977+0,246129524612955+2282516+0,1,
124,124,,,246130524613091+2282977+0,246130524613051+2282515+0,1,
124,124,,,246127124612742+2282977+0,246127124612732+2282250+0,1,
124,124,,,246127124612745+2282977+0,246127424612815+2282251+0,1,
124,124,,,246131224613642+2282977+0,246131224613642+2282250+0,1,
124,124,,,246130224613025+2282978+0,246130224613025+2282518+0,1,
124,124,,,246130224613025+2282978+0,246130224613025+2282253+0,1,
124,124,,,246131224613642+2282985+0,246131224613642+2282730+0,1,
124,124,,,246127724612884+2282985+0,246127824612804+2282260+0,1,
124,124,,,246129224612953+2282985+0,246129224612943+2282260+0,1,
124,124,,,246131224613642+2282985+0,246131224613642+2282258+0,1,
124,124,,,246131224613644+2282985+0,246131224613644+2282258+0,1,
124,124,,,246127724612882+2282991+0,246127824612802+2282269+0,1,
124,124,,,246127724612885+2282991+0,246127424612815+2282268+0,1,
124,124,,,246127724612882+2282991+0,246128424612872+2282267+0,1,
124,124,,,246130524613091+2282991+0,246130524613051+2282267+0,1,
124,124,,,246127124612742+2282991+0,246127124612742+2282745+0,1,
124,124,,,246129224612952+2282991+0,246129224612952+2282745+0,1,
124,124,,,246130524613093+2282991+0,246129824613653+2282745+0,1,
124,124,,,246131224613643+2282991+0,246129824613653+2282745+0,1,
124,124,,,246130224613025+2282992+0,246130224613025+2282270+0,1,
124,124,,,246127724612885+2282999+0,246127424612815+2282304+0,1,
124,124,,,246127724612884+2282999+0,246128424612874+2282303+0,1,
124,124,,,246129224612954+2282999+0,246129224612944+2282307+0,1,
124,124,,,246129824613651+2282999+0,246131224613641+2282308+0,1,
124,124,,,246127124612743+2282999+0,246127124612733+2282765+0,1,
124,124,,,246127724612883+2282999+0,246128424612873+2282765+0,1,
124,124,,,246129224612955+2282999+0,246129524612955+2282766+0,1,
124,124,,,246129824613651+2282999+0,246130524613051+2282765+0,1,
124,124,,,246127724612884+2283000+0,246128424612874+2282312+0,1,
124,124,,,246129224612952+2283000+0,246129224612942+2282314+0,1,
124,124,,,246129824613651+2283000+0,246129824613011+2282312+0,1,
124,124,,,246129824613654+2283000+0,246131224613644+2282312+0,1,
124,124,,,246127724612881+2283000+0,246128424612871+2282774+0,1,
124,124,,,246129224612955+2283000+0,246129524612955+2282775+0,1,
124,124,,,246129824613651+2283000+0,246130524613051+2282774+0,1,
124,124,,,246129824613651+2283000+0,246131224613641+2282774+0,1,
124,124,,,246127724612881+2283005+0,246128424612871+2282794+0,1,
124,124,,,246127724612884+2283005+0,246128424612874+2282794+0,1,
124,124,,,246129224612955+2283005+0,246127424613655+2282795+0,1,
124,124,,,246129824613651+2283005+0,246131224613641+2282794+0,1,
124,124,,,246129824613652+2283005+0,246131224613642+2282794+0,1,
124,124,,,246127124612745+2283005+0,246127424612815+2282331+0,1,
124,124,,,246129824613652+2283005+0,246129824613642+2282334+0,1,
124,124,,,246129724613047+2285673+0,246129724613607+2284859+0,1,
124,124,,,246128924613666+2285677+0,246129724613036+2285284+0,1,
124,124,,,246129024612911+2285678+0,246129024612911+2284876+0,1,
124,124,,,246128924613666+2285683+0,246131024613666+2285303+0,1,
124,124,,,246128924613666+2285683+0,246127524613666+2284889+0,1,
124,124,,,246129024612911+2285684+0,246129024612911+2284891+0,1,
124,124,,,246131124613607+2285684+0,246129724613607+2284891+0,1,
124,124,,,246129724613047+2285685+0,246129724613037+2285307+0,1,
124,124,,,246128924613666+2285694+0,246128224612896+2284914+0,1,
124,124,,,246128924613666+2285694+0,246128224612896+2285333+0,1,
124,124,,,246129724613047+2285696+0,246129724613607+2284915+0,1,
124,124,,,246129024612911+2285701+0,246129024612911+2285357+0,1,
124,124,,,246129024612917+2285701+0,246129024612917+2284939+0,1,
124,124,,,246129024612911+2285701+0,246129024612911+2284939+0,1,
124,124,,,246128924613666+2285710+0,246127524613666+2284960+0,1,
124,124,,,246128924613666+2285716+0,246128224612896+2285404+0,1,
124,124,,,246128924613666+2285716+0,246129624612966+2285406+0,1,
124,124,,,246128924613666+2285716+0,246129724613036+2285406+0,1,
124,124,,,246129024612917+2285717+0,246129024612917+2284979+0,1,
124,124,,,246129024612917+2285723+0,246129024612907+2285430+0,1,
124,124,,,246129024612917+2285729+0,246129024612917+2285021+0,1,
124,124,,,246129024612917+2285735+0,246129024612917+2285481+0,1,
124,124,,,246128924613666+2285744+0,246129624613036+2285514+0,1,
124,124,,,246128924613666+2285744+0,246127524613666+2285055+0,1,
124,124,,,246129724613607+2285746+0,246129724613607+2285511+0,1,
124,124,,,246129024612917+2285751+0,246129024612907+2285069+0,1,
124,124,,,246128924613666+2285764+0,246128224613666+2285555+0,1,
