trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint
293006,10:25:00,10:25:00,MPR,4,0,0,1
293006,10:59:00,10:59:00,RPH,5,0,0,1
293006,11:37:00,11:37:00,WRJ,6,0,0,1
293006,11:56:00,11:56:00,WNM,7,0,0,1
293006,12:06:00,12:06:00,CLA,8,0,0,1
293006,12:30:00,12:30:00,BLF,9,0,0,1
293006,12:59:00,13:02:00,BRA,10,0,0,1
293006,13:36:00,13:36:00,GFD,11,0,0,1
293006,14:01:00,14:01:00,NHT,12,0,0,1
293006,14:16:00,14:16:00,HLK,13,0,0,1
293006,14:35:00,14:45:00,SPG,14,0,0,1
293006,15:07:00,15:07:00,WNL,15,0,0,1
293006,15:20:00,15:22:00,HFD,16,0,0,1
293006,15:44:00,15:44:00,MDN,17,0,0,1
293006,16:08:00,16:31:00,NHV,18,0,0,1
293006,16:52:00,16:53:00,BRP,19,0,0,1
293006,17:19:00,17:20:00,STM,20,0,0,1
293006,18:11:00,18:45:00,NYP,21,0,0,1
293006,19:02:00,19:03:00,NWK,22,0,0,1
293006,19:36:00,19:38:00,TRE,23,0,0,1
293006,20:07:00,20:11:00,PHL,24,0,0,1
293006,20:30:00,20:32:00,WIL,25,0,0,1
293006,21:21:00,21:25:00,BAL,26,0,0,1
293006,21:37:00,21:39:00,BWI,27,0,0,1
293006,21:53:00,21:54:00,NCR,28,0,0,1
293006,22:07:00,22:07:00,WAS,29,0,0,1
293007,9:15:00,9:15:00,SAB,1,0,0,1
293007,9:44:00,9:44:00,ESX,2,0,0,1
293007,10:10:00,10:10:00,WAB,3,0,0,1
293007,10:25:00,10:25:00,MPR,4,0,0,1
293007,10:59:00,10:59:00,RPH,5,0,0,1
293007,11:37:00,11:37:00,WRJ,6,0,0,1
293007,11:56:00,11:56:00,WNM,7,0,0,1
293007,12:06:00,12:06:00,CLA,8,0,0,1
293007,12:30:00,12:30:00,BLF,9,0,0,1
293007,12:59:00,13:02:00,BRA,10,0,0,1
293007,13:36:00,13:36:00,GFD,11,0,0,1
293007,14:01:00,14:01:00,NHT,12,0,0,1
293007,14:16:00,14:16:00,HLK,13,0,0,1
293007,14:35:00,14:45:00,SPG,14,0,0,1
293007,15:07:00,15:07:00,WNL,15,0,0,1
293007,15:20:00,15:22:00,HFD,16,0,0,1
293007,15:44:00,15:44:00,MDN,17,0,0,1
293007,16:14:00,16:34:00,NHV,18,0,0,1
293007,16:55:00,16:57:00,BRP,19,0,0,1
293007,17:23:00,17:25:00,STM,20,0,0,1
293007,18:27:00,19:01:00,NYP,21,0,0,1
293007,19:17:00,19:18:00,NWK,22,0,0,1
293007,19:32:00,19:33:00,MET,23,0,0,1
293007,19:55:00,19:57:00,TRE,24,0,0,1
293007,20:23:00,20:26:00,PHL,25,0,0,1
293007,20:46:00,20:47:00,WIL,26,0,0,1
293007,21:39:00,21:41:00,BAL,27,0,0,1
293007,21:53:00,21:54:00,BWI,28,0,0,1
293007,22:11:00,22:12:00,NCR,29,0,0,1
293007,22:30:00,22:30:00,WAS,30,0,0,1
293008,9:15:00,9:15:00,SAB,1,0,0,1
293008,9:44:00,9:44:00,ESX,2,0,0,1
293008,10:10:00,10:10:00,WAB,3,0,0,1
293008,10:25:00,10:25:00,MPR,4,0,0,1
293008,10:59:00,10:59:00,RPH,5,0,0,1
293008,11:37:00,11:37:00,WRJ,6,0,0,1
293008,11:56:00,11:56:00,WNM,7,0,0,1
293008,12:06:00,12:06:00,CLA,8,0,0,1
293008,12:30:00,12:30:00,BLF,9,0,0,1
293008,12:59:00,13:02:00,BRA,10,0,0,1
293008,13:36:00,13:36:00,GFD,11,0,0,1
293008,14:01:00,14:01:00,NHT,12,0,0,1
293008,14:16:00,14:16:00,HLK,13,0,0,1
293008,14:35:00,14:50:00,SPG,14,0,0,1
293008,15:10:00,15:12:00,WNL,15,0,0,1
293008,15:25:00,15:27:00,HFD,16,0,0,1
293008,15:49:00,15:49:00,MDN,17,0,0,1
293008,16:14:00,16:34:00,NHV,18,0,0,1
293008,16:55:00,16:57:00,BRP,19,0,0,1
293008,17:23:00,17:25:00,STM,20,0,0,1
293008,18:27:00,19:01:00,NYP,21,0,0,1
293008,19:17:00,19:18:00,NWK,22,0,0,1
293008,19:32:00,19:33:00,MET,23,0,0,1
293008,19:55:00,19:57:00,TRE,24,0,0,1
293008,20:23:00,20:26:00,PHL,25,0,0,1
293008,20:46:00,20:47:00,WIL,26,0,0,1
293008,21:39:00,21:41:00,BAL,27,0,0,1
293008,21:53:00,21:54:00,BWI,28,0,0,1
293008,22:11:00,22:12:00,NCR,29,0,0,1
293008,22:30:00,22:30:00,WAS,30,0,0,1
293009,9:15:00,9:15:00,SAB,1,0,0,1
293009,9:44:00,9:44:00,ESX,2,0,0,1
293009,10:10:00,10:10:00,WAB,3,0,0,1
293009,10:25:00,10:25:00,MPR,4,0,0,1
293009,10:59:00,10:59:00,RPH,5,0,0,1
293009,11:37:00,11:37:00,WRJ,6,0,0,1
293009,11:56:00,11:56:00,WNM,7,0,0,1
293009,12:06:00,12:06:00,CLA,8,0,0,1
293009,12:30:00,12:30:00,BLF,9,0,0,1
293009,12:59:00,13:02:00,BRA,10,0,0,1
293009,13:36:00,13:36:00,GFD,11,0,0,1
293009,14:01:00,14:01:00,NHT,12,0,0,1
293009,14:16:00,14:16:00,HLK,13,0,0,1
293009,14:35:00,14:50:00,SPG,14,0,0,1
293009,15:10:00,15:12:00,WNL,15,0,0,1
293009,15:25:00,15:27:00,HFD,16,0,0,1
293009,15:49:00,15:49:00,MDN,17,0,0,1
293009,16:08:00,16:31:00,NHV,18,0,0,1
293009,16:52:00,16:53:00,BRP,19,0,0,1
293009,17:19:00,17:20:00,STM,20,0,0,1
293009,18:11:00,18:45:00,NYP,21,0,0,1
293009,19:02:00,19:03:00,NWK,22,0,0,1
293009,19:36:00,19:38:00,TRE,23,0,0,1
293009,20:07:00,20:11:00,PHL,24,0,0,1
293009,20:30:00,20:32:00,WIL,25,0,0,1
293009,21:21:00,21:25:00,BAL,26,0,0,1
293009,21:37:00,21:39:00,BWI,27,0,0,1
293009,21:53:00,21:54:00,NCR,28,0,0,1
293009,22:07:00,22:07:00,WAS,29,0,0,1
293011,9:15:00,9:15:00,SAB,1,0,0,1
293011,9:44:00,9:44:00,ESX,2,0,0,1
293011,10:10:00,10:10:00,WAB,3,0,0,1
293011,10:25:00,10:25:00,MPR,4,0,0,1
293011,10:59:00,10:59:00,RPH,5,0,0,1
293011,11:37:00,11:37:00,WRJ,6,0,0,1
293011,11:56:00,11:56:00,WNM,7,0,0,1
293011,12:06:00,12:06:00,CLA,8,0,0,1
293011,12:30:00,12:30:00,BLF,9,0,0,1
293011,12:59:00,13:02:00,BRA,10,0,0,1
293011,13:36:00,13:36:00,GFD,11,0,0,1
293011,14:01:00,14:01:00,NHT,12,0,0,1
293011,14:16:00,14:16:00,HLK,13,0,0,1
293011,14:35:00,14:50:00,SPG,14,0,0,1
293011,15:10:00,15:12:00,WNL,15,0,0,1
293011,15:25:00,15:27:00,HFD,16,0,0,1
293011,15:49:00,15:49:00,MDN,17,0,0,1
293011,16:08:00,16:31:00,NHV,18,0,0,1
293011,16:52:00,16:53:00,BRP,19,0,0,1
293011,17:19:00,17:20:00,STM,20,0,0,1
293011,18:11:00,18:45:00,NYP,21,0,0,1
293011,19:02:00,19:03:00,NWK,22,0,0,1
293011,19:36:00,19:38:00,TRE,23,0,0,1
293011,20:07:00,20:11:00,PHL,24,0,0,1
293011,20:30:00,20:32:00,WIL,25,0,0,1
293011,21:21:00,21:25:00,BAL,26,0,0,1
293011,21:37:00,21:39:00,BWI,27,0,0,1
293011,21:53:00,21:54:00,NCR,28,0,0,1
293011,22:07:00,22:07:00,WAS,29,0,0,1
293012,9:15:00,9:15:00,SAB,1,0,0,1
293012,9:44:00,9:44:00,ESX,2,0,0,1
293012,10:10:00,10:10:00,WAB,3,0,0,1
293012,10:25:00,10:25:00,MPR,4,0,0,1
293012,10:59:00,10:59:00,RPH,5,0,0,1
293012,11:37:00,11:37:00,WRJ,6,0,0,1
293012,11:56:00,11:56:00,WNM,7,0,0,1
293012,12:06:00,12:06:00,CLA,8,0,0,1
293012,12:30:00,12:30:00,BLF,9,0,0,1
293012,12:59:00,13:02:00,BRA,10,0,0,1
293012,13:36:00,13:36:00,GFD,11,0,0,1
293012,14:01:00,14:01:00,NHT,12,0,0,1
293012,14:16:00,14:16:00,HLK,13,0,0,1
293012,14:35:00,14:50:00,SPG,14,0,0,1
293012,15:10:00,15:12:00,WNL,15,0,0,1
293012,15:25:00,15:27:00,HFD,16,0,0,1
293012,15:49:00,15:49:00,MDN,17,0,0,1
293012,16:08:00,16:31:00,NHV,18,0,0,1
293012,16:52:00,16:53:00,BRP,19,0,0,1
293012,17:19:00,17:20:00,STM,20,0,0,1
293012,18:11:00,18:45:00,NYP,21,0,0,1
293012,19:02:00,19:03:00,NWK,22,0,0,1
293012,19:36:00,19:38:00,TRE,23,0,0,1
293012,20:07:00,20:11:00,PHL,24,0,0,1
293012,20:30:00,20:32:00,WIL,25,0,0,1
293012,21:16:00,21:20:00,BAL,26,0,0,1
293012,21:32:00,21:34:00,BWI,27,0,0,1
293012,21:48:00,21:49:00,NCR,28,0,0,1
293012,22:02:00,22:02:00,WAS,29,0,0,1
293014,9:15:00,9:15:00,SAB,1,0,0,1
293014,9:44:00,9:44:00,ESX,2,0,0,1
293014,10:10:00,10:10:00,WAB,3,0,0,1
293014,10:25:00,10:25:00,MPR,4,0,0,1
293014,10:59:00,10:59:00,RPH,5,0,0,1
293014,11:37:00,11:37:00,WRJ,6,0,0,1
293014,11:56:00,11:56:00,WNM,7,0,0,1
293014,12:06:00,12:06:00,CLA,8,0,0,1
293014,12:30:00,12:30:00,BLF,9,0,0,1
293014,12:59:00,13:02:00,BRA,10,0,0,1
293014,13:36:00,13:36:00,GFD,11,0,0,1
293014,14:01:00,14:01:00,NHT,12,0,0,1
293014,14:16:00,14:16:00,HLK,13,0,0,1
293014,14:35:00,14:50:00,SPG,14,0,0,1
293014,15:10:00,15:12:00,WNL,15,0,0,1
293014,15:25:00,15:27:00,HFD,16,0,0,1
293014,15:49:00,15:49:00,MDN,17,0,0,1
293014,16:08:00,16:31:00,NHV,18,0,0,1
293014,16:52:00,16:53:00,BRP,19,0,0,1
293014,17:19:00,17:20:00,STM,20,0,0,1
293014,18:11:00,18:45:00,NYP,21,0,0,1
293014,19:02:00,19:03:00,NWK,22,0,0,1
293014,19:36:00,19:38:00,TRE,23,0,0,1
293014,20:07:00,20:11:00,PHL,24,0,0,1
293014,20:30:00,20:32:00,WIL,25,0,0,1
293014,21:16:00,21:20:00,BAL,26,0,0,1
293014,21:32:00,21:34:00,BWI,27,0,0,1
293014,21:48:00,21:49:00,NCR,28,0,0,1
293014,22:02:00,22:02:00,WAS,29,0,0,1
293026,18:45:00,18:45:00,BOS,1,0,0,1
293026,18:50:00,18:51:00,BBY,2,0,0,1
293026,19:00:00,19:01:00,RTE,3,0,0,1
293026,19:23:00,19:25:00,PVD,4,0,0,1
293026,19:43:00,19:44:00,KIN,5,0,0,1
293026,20:17:00,20:17:00,NLC,6,0,0,1
293026,20:35:00,20:36:00,OSB,7,0,0,1
293026,21:08:00,21:10:00,NHV,8,0,0,1
293026,21:27:00,21:27:00,BRP,9,0,0,1
293026,21:55:00,21:55:00,STM,10,0,0,1
293026,22:16:00,22:16:00,NRO,11,0,0,1
293026,23:02:00,23:23:00,NYP,12,0,0,1
293026,23:40:00,23:42:00,NWK,13,0,0,1
293026,23:55:00,23:57:00,MET,14,0,0,1
293026,24:21:00,24:22:00,TRE,15,0,0,1
293026,24:51:00,28:20:00,PHL,16,0,0,1
293026,28:42:00,28:45:00,WIL,17,0,0,1
293026,29:36:00,29:39:00,BAL,18,0,0,1
293026,29:51:00,29:53:00,BWI,19,0,0,1
293026,30:09:00,30:11:00,NCR,20,0,0,1
293026,30:29:00,31:00:00,WAS,21,0,0,1
293026,31:15:00,31:18:00,ALX,22,0,0,1
293026,31:43:00,31:44:00,QAN,23,0,0,1
293026,32:04:00,32:05:00,FBG,24,0,0,1
293026,32:46:00,32:47:00,ASD,25,0,0,1
293026,33:03:00,33:08:00,RVR,26,0,0,1
293026,33:32:00,33:34:00,RVM,27,0,0,1
293026,34:36:00,34:38:00,WBG,28,0,0,1
293026,35:09:00,35:09:00,NPN,29,0,0,1
293027,18:40:00,18:40:00,BOS,1,0,0,1
293027,18:45:00,18:45:00,BBY,2,0,0,1
293027,18:55:00,18:55:00,RTE,3,0,0,1
293027,19:18:00,19:19:00,PVD,4,0,0,1
293027,19:38:00,19:38:00,KIN,5,0,0,1
293027,20:11:00,20:11:00,NLC,6,0,0,1
293027,20:29:00,20:30:00,OSB,7,0,0,1
293027,21:02:00,21:10:00,NHV,8,0,0,1
293027,21:27:00,21:27:00,BRP,9,0,0,1
293027,21:55:00,21:55:00,STM,10,0,0,1
293027,22:16:00,22:16:00,NRO,11,0,0,1
293027,23:02:00,23:23:00,NYP,12,0,0,1
293027,23:40:00,23:42:00,NWK,13,0,0,1
293027,23:55:00,23:57:00,MET,14,0,0,1
293027,24:21:00,24:22:00,TRE,15,0,0,1
293027,24:51:00,28:20:00,PHL,16,0,0,1
293027,28:42:00,28:45:00,WIL,17,0,0,1
293027,29:36:00,29:39:00,BAL,18,0,0,1
293027,29:51:00,29:53:00,BWI,19,0,0,1
293027,30:09:00,30:11:00,NCR,20,0,0,1
293027,30:29:00,31:00:00,WAS,21,0,0,1
293027,31:15:00,31:18:00,ALX,22,0,0,1
293027,31:43:00,31:44:00,QAN,23,0,0,1
293027,32:04:00,32:05:00,FBG,24,0,0,1
293027,32:46:00,32:47:00,ASD,25,0,0,1
293027,33:03:00,33:08:00,RVR,26,0,0,1
293027,33:32:00,33:34:00,RVM,27,0,0,1
293027,34:36:00,34:38:00,WBG,28,0,0,1
293027,35:09:00,35:09:00,NPN,29,0,0,1
293028,18:45:00,18:45:00,BOS,1,0,0,1
293028,18:50:00,18:51:00,BBY,2,0,0,1
293028,19:00:00,19:01:00,RTE,3,0,0,1
293028,19:23:00,19:25:00,PVD,4,0,0,1
293028,19:43:00,19:44:00,KIN,5,0,0,1
293028,20:17:00,20:17:00,NLC,6,0,0,1
293028,20:35:00,20:36:00,OSB,7,0,0,1
293028,21:08:00,21:10:00,NHV,8,0,0,1
293028,21:27:00,21:27:00,BRP,9,0,0,1
293028,21:55:00,21:55:00,STM,10,0,0,1
293028,22:16:00,22:16:00,NRO,11,0,0,1
293028,23:02:00,23:23:00,NYP,12,0,0,1
293028,23:40:00,23:42:00,NWK,13,0,0,1
293028,23:55:00,23:57:00,MET,14,0,0,1
293028,24:21:00,24:22:00,TRE,15,0,0,1
293028,24:51:00,28:20:00,PHL,16,0,0,1
293028,28:42:00,28:45:00,WIL,17,0,0,1
293028,29:36:00,29:39:00,BAL,18,0,0,1
293028,29:51:00,29:53:00,BWI,19,0,0,1
293028,30:09:00,30:11:00,NCR,20,0,0,1
293028,30:29:00,31:00:00,WAS,21,0,0,1
293028,31:15:00,31:18:00,ALX,22,0,0,1
293028,31:43:00,31:44:00,QAN,23,0,0,1
293028,32:04:00,32:05:00,FBG,24,0,0,1
293028,32:46:00,32:47:00,ASD,25,0,0,1
293028,33:03:00,33:08:00,RVR,26,0,0,1
293028,33:32:00,33:34:00,RVM,27,0,0,1
293028,34:36:00,34:38:00,WBG,28,0,0,1
293028,35:09:00,35:09:00,NPN,29,0,0,1
293029,18:45:00,18:45:00,BOS,1,0,0,1
293029,18:50:00,18:51:00,BBY,2,0,0,1
293029,19:00:00,19:01:00,RTE,3,0,0,1
293029,19:23:00,19:25:00,PVD,4,0,0,1
293029,19:43:00,19:44:00,KIN,5,0,0,1
293029,20:17:00,20:17:00,NLC,6,0,0,1
293029,20:35:00,20:36:00,OSB,7,0,0,1
293029,21:08:00,21:10:00,NHV,8,0,0,1
293029,21:27:00,21:27:00,BRP,9,0,0,1
293029,21:55:00,21:55:00,STM,10,0,0,1
293029,22:16:00,22:16:00,NRO,11,0,0,1
293029,23:02:00,23:23:00,NYP,12,0,0,1
293029,23:40:00,23:42:00,NWK,13,0,0,1
293029,23:55:00,23:57:00,MET,14,0,0,1
293029,24:21:00,24:22:00,TRE,15,0,0,1
293029,24:51:00,28:20:00,PHL,16,0,0,1
293029,28:42:00,28:45:00,WIL,17,0,0,1
293029,29:36:00,29:39:00,BAL,18,0,0,1
293029,29:51:00,29:53:00,BWI,19,0,0,1
293029,30:09:00,30:11:00,NCR,20,0,0,1
293029,30:29:00,31:00:00,WAS,21,0,0,1
293029,31:15:00,31:18:00,ALX,22,0,0,1
293029,31:43:00,31:44:00,QAN,23,0,0,1
293029,32:04:00,32:05:00,FBG,24,0,0,1
293029,32:46:00,32:47:00,ASD,25,0,0,1
293029,33:03:00,33:08:00,RVR,26,0,0,1
293029,33:32:00,33:34:00,RVM,27,0,0,1
293029,34:36:00,34:38:00,WBG,28,0,0,1
293029,35:09:00,35:09:00,NPN,29,0,0,1
293030,18:45:00,18:45:00,BOS,1,0,0,1
293030,18:50:00,18:51:00,BBY,2,0,0,1
293030,19:00:00,19:01:00,RTE,3,0,0,1
293030,19:23:00,19:25:00,PVD,4,0,0,1
293030,19:43:00,19:44:00,KIN,5,0,0,1
293030,20:17:00,20:17:00,NLC,6,0,0,1
293030,20:35:00,20:36:00,OSB,7,0,0,1
293030,21:08:00,21:10:00,NHV,8,0,0,1
293030,21:27:00,21:27:00,BRP,9,0,0,1
293030,21:55:00,21:55:00,STM,10,0,0,1
293030,22:16:00,22:16:00,NRO,11,0,0,1
293030,23:05:00,23:23:00,NYP,12,0,0,1
293030,23:40:00,23:42:00,NWK,13,0,0,1
293030,23:55:00,23:57:00,MET,14,0,0,1
293030,24:21:00,24:22:00,TRE,15,0,0,1
293030,24:51:00,28:20:00,PHL,16,0,0,1
293030,28:42:00,28:45:00,WIL,17,0,0,1
293030,29:36:00,29:39:00,BAL,18,0,0,1
293030,29:51:00,29:53:00,BWI,19,0,0,1
293030,30:09:00,30:11:00,NCR,20,0,0,1
293030,30:29:00,31:00:00,WAS,21,0,0,1
293030,31:15:00,31:18:00,ALX,22,0,0,1
293030,31:43:00,31:44:00,QAN,23,0,0,1
293030,32:04:00,32:05:00,FBG,24,0,0,1
293030,32:46:00,32:47:00,ASD,25,0,0,1
293030,33:03:00,33:08:00,RVR,26,0,0,1
293030,33:32:00,33:34:00,RVM,27,0,0,1
293030,34:36:00,34:38:00,WBG,28,0,0,1
293030,35:09:00,35:09:00,NPN,29,0,0,1
293031,18:45:00,18:45:00,BOS,1,0,0,1
293031,18:50:00,18:51:00,BBY,2,0,0,1
293031,19:00:00,19:01:00,RTE,3,0,0,1
293031,19:23:00,19:25:00,PVD,4,0,0,1
293031,19:43:00,19:44:00,KIN,5,0,0,1
293031,20:17:00,20:17:00,NLC,6,0,0,1
293031,20:35:00,20:36:00,OSB,7,0,0,1
293031,21:08:00,21:10:00,NHV,8,0,0,1
293031,21:27:00,21:27:00,BRP,9,0,0,1
293031,21:55:00,21:55:00,STM,10,0,0,1
293031,22:16:00,22:16:00,NRO,11,0,0,1
293031,23:02:00,23:23:00,NYP,12,0,0,1
293031,23:40:00,23:42:00,NWK,13,0,0,1
293031,23:55:00,23:57:00,MET,14,0,0,1
293031,24:21:00,24:22:00,TRE,15,0,0,1
293031,24:51:00,28:20:00,PHL,16,0,0,1
293031,28:42:00,28:45:00,WIL,17,0,0,1
293031,29:36:00,29:39:00,BAL,18,0,0,1
293031,29:51:00,29:53:00,BWI,19,0,0,1
293031,30:09:00,30:11:00,NCR,20,0,0,1
293031,30:29:00,31:00:00,WAS,21,0,0,1
293031,31:15:00,31:18:00,ALX,22,0,0,1
293031,31:43:00,31:44:00,QAN,23,0,0,1
293031,32:04:00,32:05:00,FBG,24,0,0,1
293031,32:46:00,32:47:00,ASD,25,0,0,1
293031,33:03:00,33:08:00,RVR,26,0,0,1
293031,33:32:00,33:34:00,RVM,27,0,0,1
293031,34:36:00,34:38:00,WBG,28,0,0,1
293031,35:09:00,35:09:00,NPN,29,0,0,1
293032,18:45:00,18:45:00,BOS,1,0,0,1
293032,18:50:00,18:51:00,BBY,2,0,0,1
293032,19:00:00,19:01:00,RTE,3,0,0,1
293032,19:23:00,19:25:00,PVD,4,0,0,1
293032,19:43:00,19:44:00,KIN,5,0,0,1
293032,20:17:00,20:17:00,NLC,6,0,0,1
293032,20:35:00,20:36:00,OSB,7,0,0,1
293032,21:08:00,21:10:00,NHV,8,0,0,1
293032,21:27:00,21:27:00,BRP,9,0,0,1
293032,21:55:00,21:55:00,STM,10,0,0,1
293032,22:16:00,22:16:00,NRO,11,0,0,1
293032,23:02:00,23:23:00,NYP,12,0,0,1
293032,23:40:00,23:42:00,NWK,13,0,0,1
293032,23:55:00,23:57:00,MET,14,0,0,1
293032,24:21:00,24:22:00,TRE,15,0,0,1
293032,24:51:00,28:20:00,PHL,16,0,0,1
293032,28:42:00,28:45:00,WIL,17,0,0,1
293032,29:36:00,29:39:00,BAL,18,0,0,1
293032,29:51:00,29:53:00,BWI,19,0,0,1
293032,30:09:00,30:11:00,NCR,20,0,0,1
293032,30:29:00,31:00:00,WAS,21,0,0,1
293032,31:15:00,31:18:00,ALX,22,0,0,1
293032,31:43:00,31:44:00,QAN,23,0,0,1
293032,32:04:00,32:05:00,FBG,24,0,0,1
293032,32:46:00,32:47:00,ASD,25,0,0,1
293032,33:03:00,33:08:00,RVR,26,0,0,1
293032,33:32:00,33:34:00,RVM,27,0,0,1
293032,34:36:00,34:38:00,WBG,28,0,0,1
293032,35:09:00,35:09:00,NPN,29,0,0,1
293033,18:45:00,18:45:00,BOS,1,0,0,1
293033,18:50:00,18:51:00,BBY,2,0,0,1
293033,19:00:00,19:01:00,RTE,3,0,0,1
293033,19:23:00,19:25:00,PVD,4,0,0,1
293033,19:43:00,19:44:00,KIN,5,0,0,1
293033,20:17:00,20:17:00,NLC,6,0,0,1
293033,20:35:00,20:36:00,OSB,7,0,0,1
293033,21:08:00,21:10:00,NHV,8,0,0,1
293033,21:27:00,21:27:00,BRP,9,0,0,1
293033,21:55:00,21:55:00,STM,10,0,0,1
293033,22:16:00,22:16:00,NRO,11,0,0,1
293033,23:02:00,23:23:00,NYP,12,0,0,1
293033,23:40:00,23:42:00,NWK,13,0,0,1
293033,23:55:00,23:57:00,MET,14,0,0,1
293033,24:21:00,24:22:00,TRE,15,0,0,1
293033,24:51:00,28:20:00,PHL,16,0,0,1
293033,28:42:00,28:45:00,WIL,17,0,0,1
293033,29:36:00,29:39:00,BAL,18,0,0,1
293033,29:51:00,29:53:00,BWI,19,0,0,1
293033,30:09:00,30:11:00,NCR,20,0,0,1
293033,30:29:00,31:00:00,WAS,21,0,0,1
293033,31:15:00,31:18:00,ALX,22,0,0,1
293033,31:43:00,31:44:00,QAN,23,0,0,1
293033,32:04:00,32:05:00,FBG,24,0,0,1
293033,32:46:00,32:47:00,ASD,25,0,0,1
293033,33:03:00,33:08:00,RVR,26,0,0,1
293033,33:32:00,33:34:00,RVM,27,0,0,1
293033,34:36:00,34:38:00,WBG,28,0,0,1
293033,35:09:00,35:09:00,NPN,29,0,0,1
293034,18:45:00,18:45:00,BOS,1,0,0,1
293034,18:50:00,18:51:00,BBY,2,0,0,1
293034,19:00:00,19:01:00,RTE,3,0,0,1
293034,19:23:00,19:25:00,PVD,4,0,0,1
293034,19:43:00,19:44:00,KIN,5,0,0,1
293034,20:17:00,20:17:00,NLC,6,0,0,1
293034,20:35:00,20:36:00,OSB,7,0,0,1
293034,21:08:00,21:10:00,NHV,8,0,0,1
293034,21:27:00,21:27:00,BRP,9,0,0,1
293034,21:55:00,21:55:00,STM,10,0,0,1
293034,22:16:00,22:16:00,NRO,11,0,0,1
293034,23:02:00,23:23:00,NYP,12,0,0,1
293034,23:40:00,23:42:00,NWK,13,0,0,1
293034,23:55:00,23:57:00,MET,14,0,0,1
293034,24:21:00,24:22:00,TRE,15,0,0,1
293034,24:51:00,28:20:00,PHL,16,0,0,1
293034,28:42:00,28:45:00,WIL,17,0,0,1
293034,29:36:00,29:39:00,BAL,18,0,0,1
293034,29:51:00,29:53:00,BWI,19,0,0,1
293034,30:09:00,30:11:00,NCR,20,0,0,1
293034,30:29:00,31:00:00,WAS,21,0,0,1
293034,31:15:00,31:18:00,ALX,22,0,0,1
293034,31:43:00,31:44:00,QAN,23,0,0,1
293034,32:04:00,32:05:00,FBG,24,0,0,1
293034,32:46:00,32:47:00,ASD,25,0,0,1
293034,33:03:00,33:08:00,RVR,26,0,0,1
293034,33:32:00,33:34:00,RVM,27,0,0,1
293034,34:36:00,34:38:00,WBG,28,0,0,1
293034,35:09:00,35:09:00,NPN,29,0,0,1
293035,18:45:00,18:45:00,BOS,1,0,0,1
293035,18:50:00,18:51:00,BBY,2,0,0,1
293035,19:00:00,19:01:00,RTE,3,0,0,1
293035,19:23:00,19:25:00,PVD,4,0,0,1
293035,19:43:00,19:44:00,KIN,5,0,0,1
293035,20:06:00,20:07:00,MYS,6,0,0,1
293035,20:20:00,20:20:00,NLC,7,0,0,1
293035,20:38:00,20:38:00,OSB,8,0,0,1
293035,21:08:00,21:10:00,NHV,9,0,0,1
293035,21:27:00,21:27:00,BRP,10,0,0,1
293035,21:55:00,21:55:00,STM,11,0,0,1
293035,22:16:00,22:16:00,NRO,12,0,0,1
293035,23:02:00,23:23:00,NYP,13,0,0,1
293035,23:40:00,23:41:00,NWK,14,0,0,1
293035,23:55:00,23:57:00,MET,15,0,0,1
293035,24:21:00,24:22:00,TRE,16,0,0,1
293035,24:51:00,28:45:00,PHL,17,0,0,1
293035,29:09:00,29:11:00,WIL,18,0,0,1
293035,30:02:00,30:04:00,BAL,19,0,0,1
293035,30:18:00,30:20:00,BWI,20,0,0,1
293035,30:35:00,30:37:00,NCR,21,0,0,1
293035,30:54:00,31:20:00,WAS,22,0,0,1
293035,31:35:00,31:38:00,ALX,23,0,0,1
293035,32:03:00,32:04:00,QAN,24,0,0,1
293035,32:23:00,32:26:00,FBG,25,0,0,1
293035,33:07:00,33:08:00,ASD,26,0,0,1
293035,33:29:00,33:34:00,RVR,27,0,0,1
293035,34:00:00,34:03:00,RVM,28,0,0,1
293035,34:59:00,35:02:00,WBG,29,0,0,1
293035,35:27:00,35:27:00,NPN,30,0,0,1
293037,18:45:00,18:45:00,BOS,1,0,0,1
293037,18:50:00,18:51:00,BBY,2,0,0,1
293037,19:00:00,19:01:00,RTE,3,0,0,1
293037,19:23:00,19:25:00,PVD,4,0,0,1
293037,19:43:00,19:44:00,KIN,5,0,0,1
293037,20:06:00,20:07:00,MYS,6,0,0,1
293037,20:20:00,20:20:00,NLC,7,0,0,1
293037,20:38:00,20:38:00,OSB,8,0,0,1
293037,21:08:00,21:10:00,NHV,9,0,0,1
293037,21:27:00,21:27:00,BRP,10,0,0,1
293037,21:55:00,21:55:00,STM,11,0,0,1
293037,22:16:00,22:16:00,NRO,12,0,0,1
293037,23:02:00,23:23:00,NYP,13,0,0,1
293037,23:40:00,23:41:00,NWK,14,0,0,1
293037,23:55:00,23:57:00,MET,15,0,0,1
293037,24:21:00,24:22:00,TRE,16,0,0,1
293037,24:51:00,28:45:00,PHL,17,0,0,1
293037,29:09:00,29:11:00,WIL,18,0,0,1
293037,30:02:00,30:04:00,BAL,19,0,0,1
293037,30:18:00,30:20:00,BWI,20,0,0,1
293037,30:35:00,30:37:00,NCR,21,0,0,1
293037,30:54:00,31:20:00,WAS,22,0,0,1
293037,31:35:00,31:38:00,ALX,23,0,0,1
293037,32:03:00,32:04:00,QAN,24,0,0,1
