agency,service_name,route_name,train_number,direction,station_id,station_name,station_sequence,arrival_time,departure_time,service_start_date,service_end_date,service_dates,service_days,timetable_effective_date,timetable_last_updated_date,timetable_revision_date,source_original_filename,source_pdf,source_page,raw_notes
CTrail,Shore Line East,Shore Line East,1604,To New London,BRA,Branford,3,06:17,06:17,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1604,To New London,GUI,Guilford,4,06:25,06:25,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1604,To New London,CLIN,Clinton,6,06:35,06:35,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1604,To New London,WBK,Westbrook,7,06:40,06:40,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1604,To New London,OSB,Old Saybrook,8,06:47,06:47,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1604,To New London,NLC,New London,9,07:08,07:08,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1606,To New London,NHV,New Haven - Union Station,1,08:05,08:05,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1606,To New London,STS,New Haven - State Street,2,08:07,08:07,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1606,To New London,BRA,Branford,3,08:16,08:16,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1606,To New London,GUI,Guilford,4,08:24,08:24,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1606,To New London,MAD,Madison,5,08:30,08:30,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1606,To New London,CLIN,Clinton,6,08:34,08:34,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1606,To New London,WBK,Westbrook,7,08:39,08:39,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1606,To New London,OSB,Old Saybrook,8,08:45,08:45,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1606,To New London,NLC,New London,9,09:12,09:12,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1610,To New London,NHV,New Haven - Union Station,1,09:50,09:50,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1610,To New London,STS,New Haven - State Street,2,09:52,09:52,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1610,To New London,BRA,Branford,3,10:02,10:02,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1610,To New London,GUI,Guilford,4,10:10,10:10,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1610,To New London,CLIN,Clinton,6,10:20,10:20,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1610,To New London,WBK,Westbrook,7,10:25,10:25,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1610,To New London,OSB,Old Saybrook,8,10:31,10:31,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1610,To New London,NLC,New London,9,10:55,10:55,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1632,To New London,NHV,New Haven - Union Station,1,14:15,14:15,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1632,To New London,STS,New Haven - State Street,2,14:17,14:17,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1632,To New London,BRA,Branford,3,14:26,14:26,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1632,To New London,GUI,Guilford,4,14:35,14:35,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1632,To New London,MAD,Madison,5,14:40,14:40,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1632,To New London,CLIN,Clinton,6,14:45,14:45,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1632,To New London,WBK,Westbrook,7,14:50,14:50,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1632,To New London,OSB,Old Saybrook,8,14:57,14:57,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
CTrail,Shore Line East,Shore Line East,1632,To New London,NLC,New London,9,15:25,15:25,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New London
